직무명,직무개요,수행직무,정규교육,숙련기간,직무기능,작업강도,육체활동,작업장소,작업환경,유사명칭,관련직업,자격/면허,고용직업분류,표준직업분류,표준산업분류,조사연도,비고
방사선기술자,방사선 설비의 조작기술의 향상을 위한 각종 기술표준서의 작성과 방사선 관련 작업원의 안전관리 및 교육을 주관하고 방사선 설비의 시설관리 업무를 총괄한다.,"방사선 설비의 사양을 검토·조정하고 신기술 도입방안을 연구한다. 방사선 시설의 관리체계를 수립하고 일상 및 정기 점검계획을 작성·실시한다. 방사선에 관한 관계법령에 따라 필요한 보호조치를 실시하고 이에 따른 허가, 보고서제출, 정기검사수검 등의 행정업무를 수행한다. 방사선 장해예방을 위한 기술표준서를 작성·시행한다. 각종 방사선 측정기구, 보호기구를 유지·관리하고 방사선의 위험정도를 검측·조사한다. 방사선 취급시설 및 기기의 점검과 위험표시를 하고 취급자에 대한 안전교육을 실시한다. 방사선 사고자에 대한 응급조치, 방사선 오염물에 의한 위험방지 조치를 취한다. 방사선량을 측정하여 기록을 보존한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,"방사선관리기술사, 원자력기사",[1584]산업 안전원 및 위험 관리원,[2364]산업 안전 및 위험 관리원,[M701]자연과학 및 공학 연구개발업,2017,-
방사선안전관리원,"방사선 노출지역에서 근무하는 작업자의 안전을 위하여 작업허가서 검토, 방사선계측기의 관리, 방사선관리구역 내의 작업감독 및 작업조건 개선 등 방사선 안전관리에 관련된 업무를 수행한다.","방사선관리 구역 내의 안전한 작업을 위하여 작업자가 방사선 안전수칙의 준수, 적절한 방호장비 및 방사선계측기의 착용, 방호설비설치 준수 여부를 관리·감독한다. 방사선이 노출된 지역의 작업조건을 검토하기 위하여 방사선의 공간선량률, 표면오염도, 공기 중 방사능 농도 등을 측정하여 작업시간, 착용 방사선 보호장비 등을 결정하는 일련의 방사선 관리업무를 한다. 방사선 노출지역에서의 작업요청 시 작업조건 및 작업자의 방사선집적선량 등을 검토하여 작업허가 승인 여부를 결정한다. 방사선 방호복 등의 세탁 및 각종 제염작업수행 업체의 용역에 따른 설계서를 검토하고 용역수행에 따른 업체직원의 방사선 안전관리, 제염 및 세탁업무 수행을 관리한다. 측정된 방사선 준위를 기준으로 방사선 관리구역을 구분하여 관리하고 방사선 작업 여부를 검토하고 필요시 인원 출입통제 등의 조치를 취한다. 방사선 방호용으로 사용되는 열형광선량계, 휴대용 방사선계측기 등의 방사선계측기를 관리한다. 방사선 구역 내 작업에 소요되는 각종 방호용품 및 소모품의 구입을 기술규격의 검토·검사를 통하여 결정한다. 기타 방사선이 노출되는 지역에서의 작업자의 안전과 방사선 피폭에 따른 피해를 최소화하기 위한 제반 업무를 수행한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (조정) / 사람 (말하기-신호) / 사물 (수동조작),가벼운 작업,-,실내,"위험내재
소음·진동",-,-,"원자력기사, 방사선관리기술사",[1584]산업 안전원 및 위험 관리원,[2364]산업 안전 및 위험 관리원,[D351]전기업 / [M729]기타 과학기술 서비스업,2017,-
방사선연구원,원자력발전소의 방사선안전 및 주변환경보전을 위한 연구 및 개발업무를 수행한다.,"원자력발전소 종사원의 방사선피폭평가, 방사선량 저감화 및 발전소 유출물 관리 등 방사선 안전성 확보를 위해 연구한다. 환경방사선 감시 및 영향평가, 방사선 비상대응기술에 대한 연구업무를 수행한다. 계통재질의 건전성 확보 및 방사선량 저감화를 위해 경수로계통 내 아연주입 기술, 이산화탄소 저감기술, 계통화학 제염공정 및 장치, 고도 수처리기술, 증기발생기 세정기술, 고효율 담수화기술, 폐수처리공정 등의 연구·개발업무를 수행한다. 발전소의 배기가스로부터 이산화탄소를 효율적으로 분리회수하고 처분할 수 있는 기반기술을 연구·개발한다. 환경생태계의 영향 최소화 방안연구, 환경오염 저감기술 등의 연구·개발업무를 수행한다. 그 외에 연구원(일반)이 수행하는 일반적인 업무를 수행한다.",16년 초과(대학원 이상),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (협의) / 사물 (정밀작업),가벼운 작업,-,실내,위험내재,-,-,"방사성동위원소취급면허, 핵연료물질취급면허, 원자력기사, 방사선관리기술사",[1211]자연과학 연구원,[2112]자연과학 연구원,[D351]전기업 / [M701]자연과학 및 공학 연구개발업,2012,-
방사선투과검사기술자,방사선 동위원소와 X선 장비를 이용하여 제품 또는 재료의 내부상태를 촬영하여 검사·판정한다.,"금속, 플라스틱, 콘크리트 또는 기타 재료를 사용한 주물, 견본품, 파이프 및 각 부품과 용접부위 등의 균열, 파손, 이물질 등을 검사하기 위하여 방사선동위원소 또는 휴대용 X선 장비를 사용하여 촬영한다. 시편의 불규칙한 부분이나 용접부위 등을 검사하여 표면처리하고 필름홀더(Holder)에 필름을 끼워 시편에 밀착시킨다. 시편의 밀도와 두께에 따라 표준공식을 적용하여 방사선원의 지름, 유동, 강도, 노출시간 및 거리를 결정하고 방사선원 및 필름의 종류를 선택한다. X선 장비를 조작하거나 방사선원을 노출시켜 촬영한다. 방사선원과 시편과의 거리를 적당히 조절하고 투과도계를 사용하여 필름의 감도를 확인하면서 규정된 노출시간 동안 필름을 감광시킨다. 자동현상기에 필름을 넣어 현상 처리한다. 인화된 필름을 해독하여 결함의 종류를 파악하고 판정규격에 적용시켜 등급을 결정한다. 판정내용을 기록하고 필름과 함께 보존한다.",14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (정밀작업),보통 작업,-,실내·외,위험내재,-,-,"방사선비파괴검사기사, 방사선비파괴검사산업기사",[1585]비파괴 검사원,[2366]비파괴 검사원,[M729]기타 과학기술 서비스업,2017,-
방사선피폭관리원,"원자력발전소의 방사선 관련 작업원에 대한 방사선 장해방어, 체내·외 방사선 피폭관리, 방사선 방호교육 등에 관한 계획을 수립하고 방사선피폭을 최소화하기 위한 업무를 수행한다.",방사선작업원의 방사선에 의한 체내·외 장단기 피폭목표허용선량을 설정한다. 피폭목표허용선량에 따라 개인 및 발전소 전체의 피폭선량 운영계획을 수립한다. 방사선작업원의 개인별 체내·외 피폭량을 측정하여 그 상태를 기록·유지한다. 피폭량을 근거로 개인별 피폭상태를 전산관리함으로써 분기별 연간 목표허용선량 이하를 유지하도록 관리한다. 발전소 종사원의 방사선구역 내의 작업 시 방사선장해방어 및 피폭량을 최소화하기 위하여 작업원에 대한 방사선 방호교육계획을 수립한다. 교육교재 등을 개발하여 정기 또는 비정기적으로 방사선 방호교육을 실시한다. 발전소 종사원의 방사선 장해 유무를 판단하기 위하여 정기 또는 비정기적으로 종사원들에 대한 신체검사 및 전신피폭측정을 실시한다. 종사원의 건강상태를 확인하여 방사선작업 가능 여부를 검토하여 관리한다. 관련 절차서의 작성 또는 개정내용을 검토하고 국내외 신기술정보를 입수하여 이를 업무에 활용한다. 방사선 피폭관리의 체계화를 위하여 전산화하여 운영한다. 기타 방사선 관련 안전관리를 위한 제반 업무를 수행한다.,14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (분석) / 사람 (감독) / 사물 (정밀작업),가벼운 작업,-,실내,"위험내재
소음·진동",-,-,"원자력기사, 방사선관리기술사",[1212]자연과학 시험원,[2133]자연과학 시험원,[D351]전기업,2012,-
방사성폐기물관리원,처분시설의 안전한 운영을 위해 방사성폐기물의 시료 분석 및 배출관리를 수행한다.,"방사성폐기물 처분장 운영 중 발생하는 방서선량을 측정하기 위해 방사선 감시설비를 운영한다. 기체·액체·고체방사성폐기물과 비방사성폐기물의 시료를 채집한다. 계측장비를 사용하여 알파방사능, 베타방사능 등의 방사선량을 분석하고 배출한다. 검사결과를 확인하고 검증한다.",14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (분석) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,웅크림,실내,위험내재,-,-,"방사성동위원소취급자일반면허, 방사선취급감독자면허, 방사선관리기술사",[1584]산업 안전원 및 위험 관리원,[2364]산업 안전 및 위험 관리원,[E382]폐기물 처리업,2016,-
방사성폐기물운송사무원,원자력발전소 등에서 임시저장 중인 방사성폐기물을 육상이나 해상운송을 통해 방사능폐기물처리장으로 운반하기 위한 계획을 수립하고 관련 장비를 관리한다.,"원자력발전소 등 발생지에 보관되어 있는 방사성폐기물을 방사성폐기 처분시설로 운반하기 위한 운반계획을 수립한다. 방사성폐기물의 운반경로를 사전에 점검하고 인수예정을 통보한다. 안전을 위해 유관기관 및 관련 부서에 협조를 요청한다. 운송과정을 감독하고 도착한 방사능폐기물의 운반검사결과를 확인·보고한다. 해상운송용 선박, 운반트럭, 지게차, 운반용기의 점검과 유지·보수계획을 수립하여 시행한다.",16년 초과(대학원 이상),2년 초과 ~ 4년 이하,자료 (수집) / 사람 (협의) / 사물 (관련없음),가벼운 작업,-,실내,-,,,"방사성동위원소취급일반면허, 방사선취급감독자면허, 원자력기사",[0282]운송 사무원,[3126]운송 사무원,[E382]폐기물 처리업,2021,-
방사성폐기물인수검사원,방사성폐기물처리장에 처분 의뢰된 방사성폐기물이 폐기물인수기준에 적합한지 확인하기 위하여 방사성폐기물 인수검사를 수행한다.,"처분시설의 인수검사 계획을 수립하고 육안검사기, 방사선량률측정기, 표면오염도측정기, 엑스선검사기, 드럼핵종분석기, 압축강도측정기 등을 사용하여 인수검사를 수행한다. 검사결과의 처분적합성을 확인하고 규제기관으로부터 처분검사를 받는다. 인수검사실과 인수검사기기의 유지·보수와 개선 및 교정업무를 수행한다.",14년 초과 ~ 16년 이하(대졸 정도),3개월 초과 ~ 6개월 이하,자료 (분석) / 사람 (관련없음) / 사물 (제어조작),가벼운 작업,시각,실내,위험내재,-,방사성폐기물예비검사원,-,[1599]기타 인쇄·목재 등 공학 기술자 및 시험원,[2399]기타 공학 관련 기술자 및 시험원,[E382]폐기물 처리업,2016,-
방사성폐기물처리장안전성평가원,방사성폐기물처리장의 안전성 평가방식을 계획하고 방사성폐기물의 운반 처분시설의 운영 안정성을 평가·입증한다.,안전성 평가를 위한 종합프로그램을 이행함으로써 전체 처분시설의 안전성을 입증한다. 처분시설 운영과 폐쇄 후 안정성 평가를 위해 핵종재고량 평가하고 안전성 평가 자료를 수집한다. 여러 상황에 따른 안정성 평가방식을 수립한다. 폐기물 운반 시 운반경로의 방사선영향평가를 위해 방사선 선량평가를 수행하고 이를 통해 안전성을 입증한다.,14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (분석) / 사람 (협의) / 사물 (정밀작업),가벼운 작업,-,실내·외,-,-,-,"방사성동위원소취급자 일반면허, 방사성동위원소취급 감독자면허, 원자력기사, 방사선관리기술사",[1584]산업 안전원 및 위험 관리원,[2364]산업 안전 및 위험 관리원,[E382]폐기물 처리업,2016,-
방사성폐기물처리장중앙조정실운전원,중앙제어실에서 방사성폐기물처리장 처분시설의 계통·설비 등을 운전한다.,"공기조화계통, 방사성액체폐기물계통, 순수생산설비, 음용수 공급계통, 디젤발전기계통, 압축공기계통, 동굴배수계통, 화재방호계통 등을 운영한다. 설비 이상 유무를 점검하고 이상 설비의 정비를 요청한다. 정비작업 시 작업원에 대한 작업·복귀 허가를 확인하고 작업여건을 조정한다. 사고·고장 발생 시 처분시설의 비상운전을 수행한다. 안전을 위해 시설시험을 수행하고 계통 도면과 운영 절차 등을 관리한다.",14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (제어조작),가벼운 작업,-,실내,-,-,-,"일반기계기사, 공조냉동기계기사, 소방설비기사",[8340]전기·전자 설비 조작원,[8620]전기 및 전자설비 조작원,[E382]폐기물 처리업,2016,-
방사성폐기물처리장품질관리원,"방사성폐기물관리, 처분시설 운영, 설비, 기자재의 검사를 통해 방사성폐기물처분시설의 안정적인 운영을 위한 품질보증체계를 수립하고 운영한다.","예비검사, 운반, 저장 및 처리, 인수검사, 처분검사 각 단계별 방사성폐기물관리 품질검사계획을 수립하고 운영한다. 정기적으로 방사성폐기물처리장의 운영·정비시험을 통해 문제점을 파악하고 시정을 위해 관련 부서에 통지한다. 방사성폐기물처리장에서 사용되는 각종 기자재의 품질검사를 관리·감독한다. 폐기물 처리 이력을 위해 QR코드, 정보처리시스템을 관리한다.",14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (분석) / 사람 (감독) / 사물 (정밀작업),가벼운 작업,-,실내,위험내재,방사성폐기물처리장품질보증원,,"기계기사, 전기기사, 토목기사, 건축기사",[0284]생산·품질 사무원,[3124]생산 및 품질 관리 사무원,[E382]폐기물 처리업,2021,-
방사성폐기물처리처분연구원,"방사성폐기물관리 기술개발 업무수행을 위하여 처리, 해체 및 처분 관련 기술개발과제 수행계획을 수립하고 운영한다.","중저준위방사성폐기물의 처리, 해체 및 처분 기술개발과 고준위폐기물 관리사업 수행을 위한 처분기술개발 업무를 수행한다. 방사성폐기물 처분사업의 원활한 수행을 위하여 관련 기술의 개발을 지원하고 수리지질, 공학적 방벽, 지화학, 부지감시, 처리 분야의 기술지원 업무를 수행한다. 실증실험동굴을 운영·관리하고 콘크리트 실증실험장치를 모니터링한다.",16년 초과(대학원 이상),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (협의) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,지질 및 지반기술사,[1599]기타 인쇄·목재 등 공학 기술자 및 시험원,[2399]기타 공학 관련 기술자 및 시험원,[E382]폐기물 처리업,2016,-
방사성폐기물처분관리원,안전성을 확보하기 위해 방사성폐기물의 처분 과정에서 발생하는 정보를 관리시스템에 입력하고 처분에 사용되는 전용장비를 유지·관리한다.,"방사성폐기물 처분 계획을 수립하고 처분검사 및 처분 작업지시서를 작성한다. 처분할 방사능폐기물을 처분용기에 넣어 전용차량을 이용하여 운반하고 크레인을 이용하여 사일로에 적치시킨다. 각 사일로의 처분수량 및 처분방사능량을 확인하고 결과를 보고한다. 처분용기와 처분트럭, 사일로 크레인의 점검 및 유지, 보수를 수행한다.",14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (분석) / 사람 (협의) / 사물 (정밀작업),가벼운 작업,-,실내,"위험내재
고온",-,-,-,[1584]산업 안전원 및 위험 관리원,[2364]산업 안전 및 위험 관리원,[E382]폐기물 처리업,2016,-
방사성폐기물추적관리원,방사성폐기물의 발생에서 처분 후 관리기간까지 전체 방사성폐기물의 이력정보를 관리한다.,"발생기관 자체검사, 발생지 예비검사, 운반, 처분시설 인수검사 및 규제기관 처분검사, 처분 후 생성되는 방사성폐기물의 물리적, 화학적, 방사선적 특성정보를 추적·관리한다. 처분시설 운영 중 및 폐쇄 후의 핵종별 재고량 및 방사능량 예측 등의 업무를 수행한다. 방사성폐기물추적관리시스템의 방사성폐기물 연간 인도·인수 계획, 발생기관 자체검사 자료, 발생지 예비검사 자료, 처분장 인수검사 자료 등을 입력하고 운영·유지 관리한다. 안전성분석보고서에 따라 방사성폐기물에 대한 정보를 실시간으로 추적관리하고 관련 정보를 제공한다.",14년 초과 ~ 16년 이하(대졸 정도),6개월 초과 ~ 1년 이하,자료 (분석) / 사람 (협의) / 사물 (정밀작업),가벼운 작업,웅크림,실내,-,-,-,"원자력기사, 정보처리기사",[1584]산업 안전원 및 위험 관리원,[2364]산업 안전 및 위험 관리원,[E382]폐기물 처리업,2016,-
방사성폐물질관리원,원자력발전소에서 발생하는 각종 방사성 물질의 처리 및 폐기물의 관리를 위한 제반 업무를 수행한다.,"발전소에서 발생하는 방사성 액체 및 고체 폐기물의 방출, 기계 폐기물의 처리 및 저장 등 각종 방사성 물질의 관리에 관한 장·단기 계획을 수립한다. 폐기물에서 방사되는 방사능의 양을 측정하여 국제규격에 적합한지 판별한다. 폐기물 보관창고의 안전상태를 점검하고 재고량을 점검한다. 소각할 폐기물의 종류와 매장할 폐기물의 종류를 분류하는 기준을 작성한다. 방사성폐기물 처리방법과 관리방법을 연구·개선하여 폐기물의 수량과 작업자의 피폭량을 최소화한다. 국외 방사성 처리에 관한 정보를 수집·분석하여 국내에 맞는 처리 방법을 연구한다. 폐기물 처리 방법에 관한 자료를 검토·분석하여 지침서를 작성한다.",12년 초과 ~ 14년 이하(전문대졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (말하기-신호) / 사물 (정밀작업),가벼운 작업,-,실내,위험내재,방사성폐기물관리원,-,"원자력기사, 방사선관리기술사",[1584]산업 안전원 및 위험 관리원,[2364]산업 안전 및 위험 관리원,[D351]전기업,2017,-
방사원,합성섬유 필라멘트(Filament:장섬유)를 압출하여 권취기에 감는 기계를 조작한다.,방사할 작업물량을 파악하고 방사기 및 권취기 등 관련 장비의 이상 유무를 파악한다. 방사노즐을 통과하는 가는 필라멘트가 계속 권취기로 투입되는지 기계의 작동상태를 점검한다. 권취공정 작업이 용이하도록 가이드를 통하여 필라멘트를 삽입한다. 압출과정에서 이상이 발생하면 기계를 중지하고 방사노즐을 청소한다.,6년 초과 ~ 9년 이하(중졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,"대기환경미흡
다습
소음·진동",방적원,-,-,[8611]섬유 제조기계 조작원,[8211]섬유 제조 기계 조작원,[C205]화학섬유 제조업,2016,-
방송가상스튜디오엔지니어,가상스튜디오(Virtual Studio:실제 세트의 실사 화면에 컴퓨터 그래픽으로 만들어낸 가상의 세트) 기술을 활용하여 프로그램을 제작한다.,"프로그램 대본에 따라 가상스튜디오 제작 소프트웨어상에서 가상세트를 제작한다. 방송 진행자가 크로마키 스튜디오(청색 또는 녹색으로 만들어진 공간)에서 촬영을 하면 촬영된 영상과 컴퓨터 그래픽에서 만들어진 가상세트를 조합하여 실제 세트에서 방송이 진행되는 것과 같은 영상을 만든다. 애니메이션으로 만들어진 동영상, 생방송, 특수 영상효과 등을 활용하여 가상세트 상에서 나타내기도 한다. 제작하는 프로그램에 따라 일기예보, 선거방송, 중계방송 등 다양한 프로그램을 제작한다.",14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (분석) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,-,[4166]영상·녹화·편집 기사,[2836]영상·녹화 및 편집 기사,"[J591]영화, 비디오물, 방송프로그램 제작 및 배급업 / [J602]텔레비전 방송업",2012,-
방송국견학안내원,방송국을 방문한 사람들에게 방송국 및 방송국 견학홀을 안내 및 설명한다.,"견학단이나 개인 방문자를 안내하여 방송제작현장을 안내하거나 견학홀 내의 한 코너를 담당하여 방문자에게 담당코너에 대한 설명을 한다. 스튜디오의 방송카메라, 조명, 마이크 등의 방송기자재나 조정실의 녹화과정, 편집, 방송과정 등 방송국시설을 안내·설명한다. 방문객들의 불만사항을 접수 및 보고한다. 단체 방문일 경우 방문 후에 우편이나 이메일을 통해 감사인사 등의 사후관리를 한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,언어력,실내,-,방송국견학해설원,,,[0291]안내·접수원 및 전화교환원,[3922]안내·접수원 및 전화교환원,[J602]텔레비전 방송업,2021,-
방송기기정비원,"방송기자재(카메라, 조명, 중계차, 스튜디오 장비 등)를 정기점검하고 유지보수한다.","방송기자재의 구입연도, 규격, 종류 등을 검토하여 정기적인 보수계획을 수립한다. 보수요구서를 확인하여 작동불량부위를 확인하고 오실로스코프 등의 각종 시험기구를 사용하여 고장원인을 조사한다. 수동공구와 동력공구를 사용하여 장비를 분해하고 파손부위를 확인하여 부품을 교체한다. 부품의 교환이 완료되면 장비를 재조립하고 작동시험을 실시한다. 각종 소모성 부품의 교체계획을 수립하여 일정 기간을 주기로 교환하기도 한다. 고장 정도에 따라 제조사에 수리를 의뢰하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (수집) / 사람 (관련없음) / 사물 (정밀작업),보통 작업,-,실내,-,-,"설치 및 수리를 하면 방송장비설치수리원, 대상에 따라 녹화장비정비원, 영상장비정비원, 음향장비정비원","방송통신기사, 방송통신산업기사, 방송통신기능사, 전자기능사",[8421]방송장비 설치·수리원,[7721]방송 관련 장비 설치 및 수리원,[J601]라디오 방송업 / [J602]텔레비전 방송업,2014,-
방송기술감독,"방송프로그램의 제작기술 업무를 총괄하고, 관련 종사원들의 활동을 지휘·감독한다.","부조정실의 기술팀을 구성하여 제작시간, 출연자, 소요장비 등의 제작에 관해 협의·조정한다. 영상, 음향, 조명감독 등 기술팀 회의를 주관하고 의견을 조율한다. 음향 및 영상 등의 제작기술의 품질을 관리한다. 부조정실에서 비디오믹서(비디오 스위처)를 조정하여 화면의 영상을 변화시킨다. 야외 제작 시 시스템 구성을 감독한다.",14년 초과 ~ 16년 이하(대졸 정도),10년 초과,자료 (조정) / 사람 (감독) / 사물 (제어조작),가벼운 작업,-,실내·외,-,TD(Technical Director),-,-,[4161]감독 및 기술감독,[2831]감독 및 기술 감독,[J601]라디오 방송업 / [J602]텔레비전 방송업,2012,-
방송기술강사,"수강생들에게 음향 및 조명, 편집, 더빙 및 자막 등 방송기술 분야의 이론과 실기에 대해 강의한다.",음향 및 조명에 대하여 이론교육을 실시하고 이론을 토대로 실습을 진행한다. 방송에 사용되는 각종 방송기기에 대하여 강의한다. 방송 구성이론에 대하여 강의하고 실습을 진행한다. 기본 및 응용 디지털 편집프로그램을 교육한다. 더빙 및 컴퓨터그래픽(CG)에 대한 이론교육을 실시한다. 방송더빙 및 방송자막 등의 실습을 진행한다. 수강생들에게 종합편질실과 부조정실 등 현장실습을 통하여 방송제작 현장에 대한 이해를 돕는다. 실습작품을 통해 수강생들을 평가한다.,14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (분석) / 사람 (교육) / 사물 (수동조작),가벼운 작업,"균형감각
웅크림
손사용
언어력",실내,-,-,-,-,[2143]기술·기능계 강사,[2543]기술 및 기능계 강사,[P856]기타 교육기관,2012,-
방송기술연구원,라디오 또는 텔레비전 방송의 시스템 및 제작기법을 연구·개발한다.,"외국의 신기술 방송매체에 대한 자료를 수집하여 국내의 방송기술과 비교·검토한다. 신기술의 국내 적용방법을 모색하고 송출과 제작에 관련된 방송시스템을 연구·개발한다. 새로운 조명기기, 영상기기, 음향기기 등과 이에 따른 제작기법을 연구·개발한다. 융합형 TV포털 연구(지상파 데이터TV망과 인터넷망을 결합), 모바일 및 DTV방송 연구(데이터 TV 중계기, 차세대 모바일방송), 콘텐츠 인프라 연구(디지털콘텐츠 활용기술, IP미디어 응용기술), 실감방송 연구(HD급 3차원 입체영상, 초고화질 송수신규격 (UHDTV:Ultra High Definition TV)) 등에 대한 연구를 수행한다.",16년 초과(대학원 이상),10년 초과,자료 (종합) / 사람 (말하기-신호) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,-,[1312]통신공학 기술자 및 연구원,[2212]통신공학 기술자 및 연구원,[J601]라디오 방송업 / [J602]텔레비전 방송업,2014,-
방송기자재배정원,라디오와 텔레비전 방송의 프로그램 제작을 위해 방송기자재를 배정 및 조정한다.,"방송일정, 방송규모, 프로그램 편성현황에 따라 방송제작에 필요한 기자재운용계획을 수립한다. 스포츠중계, 현장중계, 스튜디오, 녹화방송, 생방송 등에 적합한 카메라, 중계차, 스튜디오, 각종 기자재의 사용일정을 확인하고 배정한다. 파손된 방송기자재의 수량과 상태를 확인하고 방송기기정비원에게 수리를 의뢰하거나 신규 기자재의 도입을 검토한다. 검토의견을 정리하여 보고서를 작성한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,-,실내,-,,,,[0283]자재·구매·물류 사무원,[3123]자재 관리 사무원,[J602]텔레비전 방송업,2013,
방송대외협력기술자,방송기술의 발전을 위하여 방송 관련 국제회의 업무와 외국 방송사와의 교류업무를 수행한다.,"국내외 방송기술분야의 신기술에 대한 정보교류 및 방송기술개발 관련 경험을 공유하기 위하여 국내외 방송 관련 회의에 참석한다. 방송기술 교류업무를 수행한다. 대외적 홍보업무 및 업무협조를 위해 외국방송국과 교류한다. 국제회의, 방송장비전시회, 제작사 연수, 방송기술분야 연수 등에 대한 출장업무를 수행한다. 외국방송사와 정보교류 및 업무협조체제를 유지한다. 방송기술정보지 발간업무를 수행한다.",14년 초과 ~ 16년 이하(대졸 정도),10년 초과,자료 (조정) / 사람 (협의) / 사물 (관련없음),보통 작업,-,실내·외,-,-,-,-,[1312]통신공학 기술자 및 연구원,[2212]통신공학 기술자 및 연구원,[J601]라디오 방송업 / [J602]텔레비전 방송업,2014,-
방송리포터,라디오 및 텔레비전 프로그램의 일부 코너에서 특정 정보를 제공하기 위해 취재하고 보도한다.,"프로그램 제작팀원과의 회의나 자신의 제안을 통해 국민의 관심사가 될 수 있는 주제를 결정한다. 관련된 정보를 수집한 후 취재대상을 섭외한다. 주요 질문내용을 정리하고 취재대상을 만나 취재한다. 취재내용을 녹음 또는 녹화하거나 생방송으로 보도한다. 취재 원고를 작성하거나 편집하기도 한다. 정치, 경제, 사회, 문화, 교통, 스포츠 등의 특정한 분야를 전문적으로 담당하기도 한다.",12년 초과 ~ 14년 이하(전문대졸 정도),6개월 초과 ~ 1년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,언어력,실내·외,-,리포터,"활동 영역에 따라 라디오리포터, 텔레비전리포터, 외국에 거주하면서 해당 지역의 소식을 전하는 경우 통신원",-,[4163]아나운서 및 리포터,[2833]아나운서 및 리포터,[J601]라디오 방송업 / [J602]텔레비전 방송업,2012,-
방송망운영기사,중앙방송국과 지방방송국이 같은 방송을 송출할 수 있도록 유무선으로 연결된 방송망을 운영 및 관리한다.,전국방송망시설을 사용하여 방송신호를 송출한다. 방송신호의 루트를 선정한다. 방송 서비스구역을 선정한다. 난시청지역을 조사하고 난시청 해소업무를 수행한다. 방송국 침수와 같은 비상사태 발생 시에 이동송신차를 투입시키는 등 비상대책을 수립한다. 해외방송루트를 조정한다.,14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (제어조작),보통 작업,-,실내·외,위험내재,-,-,-,[1312]통신공학 기술자 및 연구원,[2212]통신공학 기술자 및 연구원,[J601]라디오 방송업 / [J602]텔레비전 방송업,2014,-
방송모니터요원,라디오 및 텔레비전 프로그램을 청취 또는 시청하면서 심의기준에 저촉되는 사항을 보고한다.,방송심의기준 및 모니터링 요령을 파악한다. 정해진 시간대의 프로그램을 시청 또는 청취하여 프로그램의 내용에 대한 전반적인 내용과 심의일지를 작성한다. 심의기준에 위반된다고 판단되는 내용은 녹취 또는 녹화한다. 심의일지를 방송위원회에 제출하고 관련 회의에 참석한다.,12년 초과 ~ 14년 이하(전문대졸 정도),시범후 30일 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,방송심의원,,,[0292]고객 상담원 및 모니터 요원,[3991]고객 상담 및 모니터 요원,[J602]텔레비전 방송업,2013,
