직무명,직무개요,수행직무,정규교육,숙련기간,직무기능,작업강도,육체활동,작업장소,작업환경,유사명칭,관련직업,자격/면허,고용직업분류,표준직업분류,표준산업분류,조사연도,비고
풀림원,기계 가공성 및 연성을 좋게 하기 위하여 경화된 금속을 가열한 후 냉각속도를 조절하는 열처리로를 조작한다.,"강의 종류 및 두께별로 작업명세에 제시된 가열온도 및 유지시간, 냉각속도 등을 확인한다. 노를 가열하여 노 내의 분위기를 조정하고 가공품을 풀림로에 장입한다. 풀림로의 가열온도, 시간, 분위기 등을 작업지시서에 의해 관리하고 풀림로의 가동상태를 점검한다. 가열이 완료되면 지시된 냉각방법에 따라 노의 온도를 하강시키면서 노 안에서 냉각처리를 하며 냉각속도를 확인한다. 지시된 온도까지 냉각이 끝나면 노의 전원을 끊고 가공품을 꺼낸다. 경도기로 완성제품의 품질을 검사한다. 가열 및 냉각설비를 청소하며 간단한 점검 및 보수를 한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,"웅크림
손사용",실내,"대기환경미흡
위험내재
고온","소둔로조작원, 어닐링원",풀림설비조작원,열처리기능사,[8212]금속가공 기계 조작원,[8415]금속가공 기계 조작원,[C259]기타 금속 가공제품 제조업,2015,-
품선원,"섬유의 특성, 등급, 질 등 원면의 품질과 등급을 결정하는 기준에 따라 면을 분류한다.","원면에서 시료를 채취하여 다래(목화의 덜 익은 열매), 씨, 가지, 모래, 먼지, 잎, 넵(Nep)등의 불순물의 비율을 육안으로 검사한다. 원면에서 일정량의 섬유를 뽑아 장방형 형태로 만들어 검은 바탕의 측정대에 놓고, 면 등급원칙에 따라 길이를 측정한다. 서로 연결된 섬유의 질, 섬유소의 적합성, 검사결과 등을 보면서 등급, 섬유길이 및 특성을 결정하고 등급기준에 따라 섬유를 분류한다. 섬유의 꼬임이나 매끄러움을 확인하기 위해 현미경으로 섬유질을 검사하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (관련없음) / 사물 (수동조작),보통 작업,시각,실내,-,면분류원,-,섬유산업기사,[8649]기타 직물·신발 기계 조작원 및 조립원,[8229]기타 직물·신발 관련 기계 조작원 및 조립원,[C131]방적 및 가공사 제조업,2016,-
품질관리사무원(일반),"자재의 구매에서부터 제품의 생산에 이르기까지 전 과정에 걸쳐 제품규격의 표준화 달성, 품질개선, 생산성 향상을 위한 계획수립, 운영, 관리 및 감독을 한다.","소비자의 수요에 적합한 품질의 제품을 경제적인 수준으로 생산할 수 있도록 품질 설계을 한다. 작업표준을 개발하고 제조를 실시한다. 제품의 품질이 정해진 수준을 만족하는지 검사한다. 제조공정의 표준화, 안전화를 기초로 목적에 맞는 품질의 신뢰구간을 결정하고, 통계학을 활용해서 품질을 장기적으로 안정화시킨다. 품질에 산포(散布)가 발생했을 때는 공정을 개선한다. 제품품질에 대한 소비자의 만족도나 새로운 품질 요구사항을 파악하여 품질관리에 반영한다. 생산공정을 지도하고 감독한다. 외주업체의 품질을 관리하기도 한다. 품질인증 신청, 관리, 문서작업화 등 품질보증업무를 하기도 한다.",12년 초과 ~ 14년 이하(전문대졸 정도),1년 초과 ~ 2년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,-,실내·외,-,"품질관리원, QC원, QA원","자동차품질관리사무원, 식품품질관리사무원, 화학제품품질관리사무원, 금속제품품질관리사무원 전기제품품질관리사무원, 전자제품품질관리사무원, 정보통신제품품질관리사무원, 항공기품질관리사무원, 조선품질관리사무원, 섬유제품품질관리사무원 등, 품질보증사무원","품질관리기술사, 품질경영기사, 품질경영산업기사, 경영지도사(생산관리)",[0284]생산·품질 사무원,[3124]생산 및 품질 관리 사무원,"[M739]그 외 기타 전문, 과학 및 기술 서비스업",2021,-
품질관리컨설턴트,사업체의 품질관리시스템에 대하여 자문하고 품질관리 인증을 받을 수 있도록 진단 및 교육을 실시한다.,"품질관리시스템에 관해 진단을 의뢰한 사업체의 당면과제를 파악한다. 국제표준화기구(ISO)의 품질보증모델인 국제표준품질보증시스템(ISO 9000)의 추진목표, 방향, 범위를 설정한다. 현행 품질 관련 업무를 파악하고 분석한다. 국내외 표준품질보증에 관련된 심사를 받을 수 있도록 시스템을 구축한다. 품질관리절차서를 포함한 각종 필요한 문서작성에 대해 자문한다. 심사에서 부적합한 경우가 발생하여 심사위원이 시정조치를 요구하면 사업체가 시정조치를 할 수 있도록 자문한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (분석) / 사람 (자문) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,,,"품질관리기술사, 품질경영기사, 품질경영산업기사, 경영지도사(생산관리)",[0221]경영·진단 전문가,[2715]경영 및 진단 전문가,[M715]회사 본부 및 경영 컨설팅 서비스업,2013,
품질보증사무원(일반),"제품의 품질을 보증하기위하여 신뢰성, 인증시험을 주관하고 협력사 제품 품질을 관리하며, 개발품질의 규격을 설정하고, 국내외 해외규격관리를 한다.","양산전 제품의 성능을 검사하기 위한 인증시험, 양상 이후 검사하는 신뢰성 시험 업무를 한다. 고객 크레임 대응, 고객사 심사 응대, 외주협력사 공장심사 등을 한다. 개발되는 제품의 품질 목표를 설정하고 검사스텍을 규정한다. ISO, 화평법, 화관법 등 국내외 품질규격의 인증 및 개정을 위한 준비, 심사응대, 심사 및 개정관리 업무를 한다.",12년 초과 ~ 14년 이하(전문대졸 정도),2년 초과 ~ 4년 이하,자료 (조정) / 사람 (협의) / 사물 (관련없음),가벼운 작업,-,실내,-,"QA원, 품질보증원","자동차품질보증사무원, 식품품질보증사무원, 화학제품품질보증사무원, 금속제품품질보증사무원 전기제품품질보증사무원, 전자제품품질보증사무원, 정보통신제품품질보증사무원, 항공기품질보증사무원, 조선품질보증사무원, 섬유제품품질보증사무원 등 품질보증사무원","품질관리기술사, 품질경영기사, 품질경영산업기사, 경영지도사(생산관리)",[0284]생산·품질 사무원,[3124]생산 및 품질 관리 사무원,[C]제조업,2021,-
품질인증심사원,기업체에서 품질경영제도(ISO9000 시리즈 등)를 인증받고자 인증기관에 신청 시 기업체를 방문하여 ISO9000 시리즈의 요구조건에 적합한지 평가·심사한다.,"인증획득에 관한 절차나 비용 등을 상담하고, 인증심사를 제안한다. 기업체에서 ISO규격을 토대로 구축해 놓은 경영자책임, 품질시스템, 관리, 공정관리 등 회사업무절차서가 ISO규격에 적합한지 검토·심사한다. 기업체에서 요청 시 본사와 현장을 방문하여 본심사와 동일하게 심사하여 문제점과 개선방안을 제시한다. 기업체의 업무절차에 따라 수행여부를 심사하여 부적합 발생 시 시정조치를 내린다. 시정조치가 완료되면 확인심사 후 운영위원회에 인증추천을 한다. 인증받은 기업에 대해 본심사와 동일한 절차로 연간 1회 이상 사후관리 심사를 한다. 인증서의 유효기간이 만료되면 재심사를 실시한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,국제표준화기구(ISO)인증심사원,"품질관리시스템인증심사원, 환경관리시스템인증심사원, 식품안전경영시스템인증심사원, 자동차산업품질시스템인증심사원, 의료기기품질시스템인증심사원, 정보보호경영시스템인증심사원, 친환경제품인증심사원, 친환경농산물인증심사원, 할랄인증심사원",,[0221]경영·진단 전문가,[2715]경영 및 진단 전문가,[M715]회사 본부 및 경영 컨설팅 서비스업,2021,-
풍력발전기기계설계기술자,"풍력발전기의 회전날개(Blade), 허브시스템(Hub System), 회전축(Shaft), 증속기(Gear Box) 등 기계부분을 설계한다.","같은 풍력 속에서도 높은 전기적 출력을 얻기 위해 경량화 및 공기역학적 구조를 감안하여 회전날개를 설계한다. 터빈의 소음도를 낮추고 낙뢰발생 시 터빈이 정상적으로 작동하도록 낙뢰흡수시스템을 설계한다. 드라이브트레인에 적절한 롤러베어링을 장착시켜 로터에서 기어박스로 전달되는 외력을 최소화한다. 기어, 베어링 등 핵심부품에 자동윤활유 공급시스템을 적용한다. 기어박스의 진동 및 감쇠효과를 위해 유압지지시스템을 설계한다. 유압갤리퍼브레이크시스템을 적용하여 드라이브의 회전시작 시의 안정성을 향상한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,"기계기술사, 기계설계산업기사, 일반기계기사",[1511]기계공학 기술자 및 연구원,[2351]기계공학 기술자 및 연구원,[C291]일반 목적용 기계 제조업,2015,-
풍력발전기전기설계기술자,증속기(Gear Box)로부터 전달받은 기계적 에너지를 전기적 에너지로 변환시키는 발전기(Generator) 등 전기에너지로 바꾸어 주는 전기적 부품을 설계한다.,전기식 모터드라이브로 블레이드 각도를 연속제어하여 전력생산을 높인다. 낮은 부하에서도 운전효율이 높은 영구자석형 동력발전기를 설계한다. 최상의 요잉(Yawing:상하방향을 향한 축회전의 진동)가동력을 위한 인버터 전기제어모터의 숫자와 출력을 결정한다. 풀파워컨버터 방식으로 전기계통의 불안정 요소를 극복한다. 인버터와 컨버터를 제어하는 프로그램을 업데이트한다. 저풍속에서 더 좋은 효율을 가지는 발전기를 선택하고 발전기의 유지보수가 쉽도록 설계한다. 컨버터의 송전망 연결호환성을 높이고 송전망 저전압 발생 시 발전기를 보호할 수 있는 기능을 적용시킨다.,14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,-,풍력발전설비설계기술자,-,-,[1531]전기공학 기술자 및 연구원,[2341]전기공학 기술자 및 연구원,"[C281]전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",2014,-
풍력발전단지설계기술자,"풍력발전단지 건설을 위한 대상지역의 특성, 풍량자원, 경제성 분석을 통해 최적의 풍력단지를 계획 및 설계한다.","풍력발전단지의 배치계획을 수립하기 위해 1년 이상 동안 풍력발전기 허브 높이 부근에서 풍황을 측정한다. 풍황에 대한 연속데이터를 취득하여 방위별 풍속, 풍량, 에너지밀도, 난류강도, 극한풍속 등을 기록한다. 풍속데이터 분석, 윈드프로파일 산정을 위한 표면조도 분석, 적용 풍력발전기 선정, 후류효과를 감안한 이격 등을 분석하여 연간발전량, 단지효율, 이용률 등 발전단지 운전성능을 예측한다. 파일럿 타워를 세운 후 약 1년 정도의 데이터를 국제인증기관에 보내 데이터를 검증한 후 파일럿 풍력발전기에 대한 인증을 받는다. 적용 풍력발전기의 기종을 평가하고 구조물에 대한 설계를 검토한다. 그리드 커넥션(발전소 등에서 생산된 전력을 전력망에 공급하는 것)에 대한 설계를 살펴보고 공사비를 산정하여 경제성을 분석한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (협의) / 사물 (관련없음),가벼운 작업,-,실내·외,-,-,-,-,[1531]전기공학 기술자 및 연구원,[2341]전기공학 기술자 및 연구원,[F412]토목 건설업,2014,-
풍력발전시스템평가원,"출력성능, 소음특성, 전력품질, 기계하중 등 풍력발전시스템 성능을 평가한다.","풍력의 질에 비해 원하는 출력이 충분히 나오는지 분석한다. 목표한 만큼 출력이 나오지 않으면 블레이드, 파워트레인, 기어박스, 발전기, 컨버터를 조절하는 프로그램의 입력값을 조절하여 효율이 좋아지는지 평가한다. 메인샤프트의 피로하중을 측정하여 낙뢰 시 터빈이 정상동작 할 수 있는지 검사한다. 마찰이 생기는 부분에 적절하게 윤활유가 공급됨으로써 유지보수시간을 얼마나 절약할 수 있는지 분석한다. 기어에 전달되는 충격량을 측정하여 기본값과 비교하고 충격량이 크면 설계기술자에게 알려 다른 기어방식을 사용하도록 한다. 우수한 전력품질을 위해 필터가 잘 적용되고 있는지 파악한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,일반기계기사,[1513]기계·로봇공학 시험원,[2353]기계 및 로봇공학 시험원,"[C281]전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",2015,-
풍력원격제어시스템개발원,풍력발전원격감시제어시스템(SCADA:Supervisory Control And Data Acquisition)을 개발한다.,"풍력원격감시제어시스템(SCADA:Supervisory Control And Data Acquisition)을 설계한다. 설계를 모델링하여 입·출력변수, 작동 및 그래픽적 표현 등을 구성한다. 템플릿 내 프로세스 전반에 걸쳐 차이점과 공통기능을 결정하고 식별하는 구성을 설계한다. 풍력발전기 조건에 따라 실제 물리적 객체들과 프로세스 구조 등을 예시화한다. 개발자가 프로세스를 수정할 수 있도록 설계한다.",16년 초과(대학원 이상),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,"산업계측제어기술사, 전자기사",[1532]전자공학 기술자 및 연구원,[2342]전자공학 기술자 및 연구원,"[C281]전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",2014,-
풍력타워설계기술자,풍력발전을 위한 윈드타워(Wind Tower)를 연구·설계한다.,"풍력발전의 입지의 지반조건, 접근성 등의 설치환경, 발전기의 제작사, 발전량, 중량 등을 조사·분석한다. 설치조건에 따라 윈드타워의 모듈크기와 부하량 등을 산정하고 한계조건을 계산한다. 전선 등을 설치할 수 있는 전공구와 유지보수를 위한 사다리 등 조립과 유지보수를 고려하여 윈드타워를 설계하고 도면을 작성한다. 설계를 3D모델링하고 시뮬레이션을 통해 구조의 안정성과 조립, 시공의 편의성 등을 검증한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,-,윈드타워설계기술자,-,"기계기술사, 기계설계산업기사, 일반기계기사",[1511]기계공학 기술자 및 연구원,[2351]기계공학 기술자 및 연구원,[C291]일반 목적용 기계 제조업,2015,-
풍력타워품질검사원,제조된 풍력타워(Wind Tower)의 품질을 관리하기 위해 품질관리계획을 수립하고 수행한다.,"제조된 풍력타워(Wind Tower)의 품질을 관리하기 위해 품질관리계획을 수립한다. 편평도, 벤딩상태, 페인트 도막두께 등을 측정·점검하고 용접부위의 품질상태를 점검하기 위해 비파괴검사를 실시한다. 결함이 발견되면 원인을 분석하여 생산공정에 통보한다.",12년 초과 ~ 14년 이하(전문대졸 정도),2년 초과 ~ 4년 이하,자료 (비교) / 사람 (관련없음) / 사물 (관련없음),가벼운 작업,-,실내,-,윈드타워품질검사원,,,[0284]생산·품질 사무원,[3124]생산 및 품질 관리 사무원,[C291]일반 목적용 기계 제조업,2013,
풍선아티스트,여러 가지 풍선으로 동물이나 아치 등을 만들어 행사장을 장식한다.,"풍선을 장식할 행사장과 행사 콘셉트, 고객이 원하는 장식형태에 대하여 고객과 상의한 후 구체적인 장식품을 구상하고 디자인한다. 행사일에 맞추어 손펌프 및 인플레이터를 이용하여 요술(막대)풍선, 원형풍선, 하트풍선 등을 불고 서로 연결한다. 색조합과 크기를 비교하면서 풍선의 균형 및 모양을 완성시킨다. 장식용도에 따라 풍선에 헬륨가스를 주입한다. 풍선을 불지 않고 장식품을 만든다. 장식품이 완성되면 행사장으로 옮겨 구상한 형태대로 장식한다. 풍선아트를 배우고자 하는 사람을 가르치기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (종합) / 사람 (협의) / 사물 (정밀작업),가벼운 작업,손사용,실내·외,-,풍선장식가,-,-,[4149]기타 시각 및 공연 예술가,[2849]기타 시각 및 공연 예술가,[R901]창작 및 예술관련 서비스업,2012,-
풍수지리학자,풍수지리학적인 방법으로 명당(明堂) 길지(吉地)를 찾고 인간의 길흉화복(吉凶禍福)에 연결할 수 있는 원리를 조사·연구한다.,"음양오행설과 풍수지리학의 이론체계를 바탕으로 토지의 원리를 규명하기 위한 연구를 한다. 집, 건물 등의 토지를 감별하고 명당인지 아닌지를 구별한다. 전국을 돌아다니며 땅, 강, 산과의 연관관계를 확인하여 지역적으로 명당을 구분하고 정리한다. 나경(또는 패철佩鐵:무덤 자리나 집터를 정할 때 사용하는 나침반으로 한복판에 나침반이 있고 그것을 중심으로 중심에서 멀어질수록 커지는 여러 층의 원이 그려졌으며 이 원들과 바퀴살 모양의 직선들이 서로 만나는 지점에 방위표시의 한자(漢字)가 표시되어 있음), 수맥봉, 수맥추 등의 각 도구를 이용해 명당을 발견하고 매장과 이장에 대한 풍수컨설팅을 한다. 개인고객의 의뢰를 받아 명당을 찾아주기도 한다. 강의나 교육을 통하여 연구결과를 강의한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (자문) / 사물 (관련없음),가벼운 작업,"언어력
시각",실내·외,-,-,-,-,[1102]사회과학 연구원,[2122]사회과학 연구원,[M702]인문 및 사회과학 연구개발업,2012,-
프라이밍원,칼라강판을 제조하기 위하여 프라이머(Primmer:본도장 전에 도장재의 접착이 용이하게 하기 위한 밑도장재)를 도포하는 장치 및 관련 설비를 조작한다.,"작업지시서에 따라 작업내용을 확인하고 작업방법 및 절차를 선택한다. 프라이머 도장기계, 건조기, 롤, 분무장치 등을 점검한다. 작업표준에 맞게 밑도장재를 배합하고 도장탱크에 투입한다. 스위치를 눌러 구동장치를 회전시키고 분무장치에서 나온 밑도장재가 롤에 골고루 도장되는지 관찰한다. 코일이나 박판을 투입하여 프라이머를 도장하고 물로 냉각한다. 프라이머가 도포된 코일이나 박판을 건조기에 투입하고 건조시킨다. 코일이나 박판의 표면상태를 검사한다. 건조된 코일이나 박판을 본도장 공정으로 이송한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,-,실내,"대기환경미흡
위험내재
고온",-,-,-,[8251]도장원(도장기조작원),[8421]도장기 조작원,[C241]1차 철강 제조업,2015,-
프라이빗뱅커,"개인고액산가의 자산 및 수익증대를 목적으로 고객의 자산(부동산, 예금, 실물자산 등)을 종합적으로 관리하는 일을 한다.","고객의 부동산관리, 연금이나 보험 등의 가입, 은퇴 후 재산상속 등을 컨설팅하고 이에 대한 설계를 한다. 고객들에게 예금, 적금, 펀드, 종신보험 등 각종 금융상품을 설명하고 가입권유 및 판매한다. 고객들이 소속 금융기관에서 환전을 하고, 그 금융기관이 발급하는 신용카드를 사용하도록 유도한다. 계약체결에 따른 계약서 작성 등은 관련 부서에 인계한다. 고객의 투자결과나 신금융상품 등의 정보를 수시로 분석·제공하여 고객과의 관계를 유지하도록 한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (분석) / 사람 (설득) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,"PB(Private Banker), 프라잇뱅커",증권사에서 활동하는 경우 증권사PB(Private Banker),자산관리사FP,[0321]은행 사무원,[3203]은행 사무원,[K641]은행 및 저축기관,2013,-
프라잉기조작원,스낵(Snack)을 제조하고자 압착 성형한 반제품 스낵을 기름에 튀기는 튀김기(Flying Machine)를 조작·관리한다.,"튀김기(Flying Machine)의 유량계를 점검하고 식용유 저장탱크의 밸브를 조절하여 부족한 식용유를 채운다. 식용유를 작업표준에 맞는 일정 온도로 가열시킨다. 컨베이어를 가동해 압착 성형된 반제품 스낵을 튀김기에 투입한다. 튀김기 내의 이송컨베이어를 가동하여 스낵의 튀김시간을 조절한다. 스낵의 견본을 채취하여 팽창상태, 중량 등을 검사하고 제품 표준과 비교하고자 실험실로 보낸다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,대기환경미흡,-,-,"식품가공기능사, 식품산업기사",[8733]곡물가공제품 기계 조작원,[8112]곡물가공 제품 기계 조작원,[C107]기타 식품 제조업,2016,-
프레스재단사,일정한 높이로 연단된 원단을 재단하기 위해 프레스를 조작한다.,작업지시서를 확인한 후 프레스의 작동상태를 확인한다. 재단할 모양의 철형을 준비한다. 원단을 프레스기에 올려놓고 그 위에 철형을 놓는다. 프레스를 작동하여 철형에 따라 원단을 재단한다. 재단물의 종류 및 크기별로 분류하고 꼬리표를 부착하여 번호를 표시한다.,9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (관련없음) / 사물 (수동조작),보통 작업,-,실내,위험내재,"유압철형재단원, 철형재단원",-,-,[8649]기타 직물·신발 기계 조작원 및 조립원,[8229]기타 직물·신발 관련 기계 조작원 및 조립원,[C141]봉제의복 제조업 / [C144]의복 액세서리 제조업,2016,-
프레스조작원,원자재 또는 절단된 자재를 원하는 형상으로 성형하기 위해 프레스기를 작동한다.,"작업을 하기 위한 절단소재를 이동한다. 작업지시서, 작업표준, 도면을 읽고 금형을 선택하여 고정한다. 상부, 하부 금형의 고정상태, 안전장치, 윤활상태 등을 점검한다. 소재를 금형 위에 위치시키고 프레스기를 조작한다. 줄자나 버니어캘리퍼스를 이용해 초도 작업물의 치수를 재고 외관 등을 검사한다. 초도 작업물에 이상이 없으면 연속작업을 한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (관련없음) / 사물 (제어조작),보통 작업,"웅크림
손사용",실내,"위험내재
소음·진동",기계프레스조작원,"핀프레스조작원, 유압프레스조작원, 고속프레스조작원, 액압프레스조작원, 수치제어프레스조작원(NC프레스조작원), 파워프레스조작원, 프레스재단원, 프레스가공기술자, 프레스절단가공원, NC프레스가공원, 수동프레스기조작원, 유공압프레스기조작원",컴퓨터응용가공산업기사,[8132]금속 공작기계 조작원,[8510]금속 공작 기계 조작원,[C259]기타 금속 가공제품 제조업,2015,-
프레젠테이션기획자,고객의 의뢰에 따라 청중에게 전달한 내용을 체계적으로 정리하고 시각적인 표현기법으로 청중을 이해시키고 설득할 수 있도록 프레젠테이션을 기획하고 제작하며 관련 교육 및 컨설팅을 한다.,"기획할 프레젠테이션의 목적과 성격, 발표시간 및 분량 등을 고객과 협의한다. 제공받은 자료를 토대로 내용을 정리하여 프레젠테이션 틀을 잡기 위한 스토리보드 작업과 제작전략을 구상한다. 전체적인 틀이 기획되면 구체적으로 각각의 슬라이드를 어떤 콘셉트와 디자인으로 제작할 것인지 스토리보드에 구체적으로 그려 넣어 시안을 작성한다. 기초안에 대해 고객과 협의한 후 수정·보완한다. 이를 토대로 슬라이드를 제작하고, 애니메이션이나 내레이션 등을 넣는다. 고객 앞에서 시연을 하고, 수정을 거쳐 최종 완성한다. PT 제작 및 활용에 대해 교육 및 컨설팅을 하기도 한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (설득) / 사물 (제어조작),아주 가벼운 작업,"언어력
시각",실내,-,"PT컨설턴트, PT기획자",,,[0241]광고·홍보 전문가,[2733]광고 및 홍보 전문가,[M715]회사 본부 및 경영 컨설팅 서비스업,2021,-
프로게이머,입상과 소속회사의 홍보를 위해 컴퓨터게임 대회에 참가하여 경기를 한다.,"게임감독, 팀원들과 함께 전략을 짜고 기술을 익히며 대회를 위해 같은 팀이나 타 소속팀의 프로게이머들과 연습한다. 전략시뮬레이션, 롤플레잉, 1인칭 액션게임, 온라인게임 등의 컴퓨터게임에 대한 기술 및 전략을 익히고 연습한다. 각종 컴퓨터게임대회에 참가하여 경기를 한다. 소속회사에서 개발한 게임소프트웨어에 대한 베타테스트를 한다. 게임소프트웨어의 출시에 따른 시연회 및 홍보를 한다. 게임방송에 출연하여 게임을 하거나 게임해설을 한다. 각종 이벤트에 참가하여 일반인들과 게임을 한다.",9년 초과 ~ 12년 이하(고졸 정도),4년 초과 ~ 10년 이하,자료 (분석) / 사람 (오락제공) / 사물 (정밀작업),가벼운 작업,"손사용
시각",실내,-,-,-,-,[4202]직업 운동선수,[2862]직업 운동선수,[R911]스포츠 서비스업,2012,-
프로게임단감독,프로게임단의 선수를 관리하고 훈련시키며 코치 등 관련 종사자를 감독·지휘한다.,"e스포츠 프로게임단의 코치, 선수, 사무국과 협의하여 훈련계획, 선수선발 및 퇴출, 출전선수 등을 결정한다. 상대 선수 및 게임단의 전력을 분석하고 전략을 수립한다. 선수를 훈련시키고 연습시간 배분, 건강 및 심리, 사생활 등을 관리한다. 게임단을 대표하여 인터뷰, 사진촬영 등 대외적인 활동을 한다. 선수 및 사무국과 협의하여 연봉을 관리한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (감독) / 사물 (관련없음),가벼운 작업,-,실내,-,-,-,-,[4201]스포츠 감독 및 코치,[2861]스포츠 감독 및 코치,[R911]스포츠 서비스업,2018,-
프로게임단코치,프로게임단 감독의 지휘에 따라 선수를 관리하고 훈련시킨다.,"e스포츠 프로게임단의 훈련계획, 선수선발 및 퇴출, 출전선수에 대한 의견을 제시한다. 상대 선수 및 게임단의 전력을 분석하고 전략을 수립한다. 감독의 지휘에 따라 선수들의 연습시간 및 연습상대를 배분하고, 연습에서 생성된 데이터를 분석한다. 선수들과 함께 경기에 사용될 맵을 분석한다. 선수의 성적, 일정, 건강, 생활을 관리한다. 경기 현장에서 출전선수를 관리한다. 경기결과를 기록, 분석, 보고한다. 신규 맵을 테스트하고 의견을 제시한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (교육) / 사물 (관련없음),가벼운 작업,-,실내,-,-,-,-,[4201]스포츠 감독 및 코치,[2861]스포츠 감독 및 코치,[R911]스포츠 서비스업,2018,-
프로그램매뉴얼제작자,사용자에게 편리한 프로그램 이용과 기업 자체 인력의 기술 개발 및 교육을 위한 기술보고서를 작성한다.,사용자가 프로그램을 사용하는데 참조하도록 사용법에 관한 교육용 매뉴얼을 알기 쉽게 작성한다. 기업 자체인력의 기술 개발 및 교육을 위해 내부용 기술보고서를 작성한다. 개발 과정 전체에 대한 기술 백서를 작성한다. 매뉴얼상의 도표 및 글의 위치를 결정한다. 기타 작성한 매뉴얼에 대한 외국어 번역을 관리하기도 한다.,14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (제어조작),아주 가벼운 작업,-,실내,-,테크니컬라이터(Technical Writer),-,"정보처리기사, 전자계산기조직응용기사",[4111]작가,[2811]작가,[J582]소프트웨어 개발 및 공급업,2012,-
프로덕트매니저(일반),"상품의 비전, 전략, 추진 로드맵을 수립하고 개발, 영업, 마케팅 등 유관부서와 소통 및 협의 등을 이끌며 차별적인 상품을 개발개선출시 하는 등 제품개발개선을 총괄관리한다.","상품의 비전, 전략, 추진로드맵을 수립한다. 시장 및 고객 요구사항을 수집, 분석하여 우선순위화 한다. 분석 도구 등을 사용하여 사용자 또는 구매자의 니즈를 분석하여 상품 기획 및 전략에 반영하다. 데이터 분석 등을 통해 프로젝트 추진과정에서 개선 및 개발 내용의 우선순위 및 핵심기능을 결정한다. 사업 또는 상품계획이 개발, 세일즈, 마케팅 등 유관부서와 소통 및 협의을 통해 효과적 및 효율적으로 실현되도록 이들과 소통하며 조정, 조율 한다. 최종 출품을 위해 테스트 등을 한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (말하기-신호) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,"PO(Product Owner), 사업기획자, 상품기획자, Product Manager, 서비스기획자",-,-,[0243]상품 기획자,[2731]상품 기획 전문가,전산업,2021,-
