직무명,직무개요,수행직무,정규교육,숙련기간,직무기능,작업강도,육체활동,작업장소,작업환경,유사명칭,관련직업,자격/면허,고용직업분류,표준직업분류,표준산업분류,조사연도,비고
텍스타일디자이너,"각종 천이나 섬유제품 개발을 위해 실의 종류, 제직 방법, 패턴, 컬러 등에 관한 디자인을 한다.","소비자의 취향, 생활패턴, 유행의 흐름, 국가별 문화 등을 조사하고 분석한다. 향후 유행할 천의 소재 및 색상, 문양 등의 디자인 요소를 예측하여 선정한다. 타깃설정, 아이템 방향설정, 개발일정 작성 등 상품을 기획한다. 제품디자이너, 의상디자이너와 함께 텍스타일 디자인에 대해서 협의한다. 실의 굵기, 종류, 색상을 선택한다. 손으로 스케치하거나 디자인소프트웨어를 사용하여 기본문양을 디자인한다. 시제품이나 샘플 제작을 의뢰하거나 직접 만든다. 제품디자이너나 의상디자이너 등과 시제품의 결과에 대해 협의한다. 문제점을 파악하여 수정한다. 원단을 선정하는 과정에서 옷감디자인을 선택한다.",12년 초과 ~ 14년 이하(전문대졸 정도),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,"손사용
시각",실내,-,-,"니트디자이너, 직조디자이너, 프린팅(날염)디자이너, 융단디자이너",섬유디자인산업기사,[4152]패션 디자이너,[2852]패션 디자이너,[C132]직물직조 및 직물제품 제조업,2012,-
텔레마케터,전화나 컴퓨터를 이용하여 상품이나 서비스를 홍보하고 판매한다.,판매하려는 상품이나 서비스에 대한 지식과 상담기법을 습득한다. 컴퓨터나 전화번호부를 이용하여 대상 소비자 리스트를 작성한다. 소비자들에게 전화나 이메일을 이용하여 상품 및 서비스에 대한 장점과 효과를 설명한다. 제품이나 서비스 구매를 원하는 소비자의 구매요구를 접수한다. 기간별 판매현황을 작성하고 소비자 불만 사항을 기록하여 보고한다.,9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (수집) / 사람 (설득) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,"통신판매원, TM","업무형태에 따라, 고객의 문의나 상담에 응대하는 인바운드(In-bound)텔레마케터, 고객에게 직접 전화를 걸어 각종 제품판매, 통신서비스 가입 등을 권유하고 정보를 제공하는 아웃바운드(Out-bound)텔레마케터로 구분/콜센터텔레마케터, 학원텔레마케터, 학습지텔레마케터, 유학텔레마케터, 금융텔레마케터, 보험텔레마케터, 대출텔레마케터, 부동산텔레마케터, 쇼핑몰텔레마케터, 백화점텔레마케터, 마트텔레마케터, 인터넷텔레마케터, 통신텔레마케터",텔레마케팅관리사,[6130]텔레마케터,[5313]텔레마케터,[N759]기타 사업지원 서비스업,2013,-
텔레비전검사원,조립이 완료된 텔레비전의 정상작동 여부를 검사한다.,"조립이 완성된 텔레비전의 전원을 연결시킨다. 리모콘을 조작하여 패널모듈의 화면검사를 실시한다. 화면의 밝기, 색감 등과 불량화소의 유무를 확인하고 필요시 입력값을 변경하여 화면을 조정한다. 입력신호를 주기 위해 텔레비전안테나, 고선명 멀티미디어 인터페이스(HDMI), USB 등을 연결하여 입출력 기능에 이상이 없는지 확인한다. 검사가 완료된 텔레비전은 포장 공정으로 이송시킨다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (관련없음) / 사물 (수동조작),가벼운 작업,-,실내,-,TV검사원,-,-,[8360]전기·전자 부품·제품 조립원,[8640]전기·전자 부품 및 제품 조립원,[C265]영상 및 음향기기 제조업,2014,-
텔레비전수리원,계측기기·오실로스코프·테스터기 등 기기와 공구를 사용하여 완성된 제품이나 조립된 반제품의 작업불량이나 성능불량을 수리한다,오실로스코프·테스터기 등을 사용하여 영상·음향 등이 규정된 수준에 있는지 검사하고 잘못된 부속품이나 배선에 관하여 찾아낸다. 전동드라이버·인두 등을 사용하여 결함이 있는 부품을 교체한다. 이완된 접속부분을 땜질하고 주변을 소제한다. 작업원들에게 불량내용 및 특성에 대하여 교육한다. 수리한 내용 및 불량요인분석 내용을 기록·정리하고 자료를 집계하여 관련 부서에 통보한다.,9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (분석) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,-,TV수리원,-,-,[8322]가전제품 설치·수리원,[7612]가전제품 설치 및 수리원,[C265]영상 및 음향기기 제조업,2014,-
텔레비전조립반장,텔레비전을 조립·조정·수리하는 데 종사하는 작업원의 활동을 감독·조정한다.,"텔레비전 조립공정에 작업인원을 조정·배치하고 작업원의 복무관리 및 면담을 한다. 생산량 목표에 따른 생산성을 관리하며 공정흐름에 따라 인원의 균형을 유지시킨다. 모델기종변경에 따른 인원배치, 기기배치 등 사전준비를 하고 문제점을 파악한다. 작업 및 자재불량 내용을 파악하여 자료를 분석·조치하고 작업장을 순회하며 정기검사 및 순차검사를 실시한다. 모델별 작업방법·작업순서에 따른 작업지도서 변경사항을 확인한다.",9년 초과 ~ 12년 이하(고졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (감독) / 사물 (관련없음),가벼운 작업,-,실내,-,TV조립반장,텔레비전완성반장,전기기능사,[8360]전기·전자 부품·제품 조립원,[8640]전기·전자 부품 및 제품 조립원,[C265]영상 및 음향기기 제조업,2014,-
텔레비전조립원,"평판영상표기기(FPD:Flat Panel Display)와 외관케이스, 영상처리 및 전원구동 회로 등을 조립하여 텔레비전 완성품을 만든다.","패널모듈과 텔레비전 전면베젤을 섀시로 덮고 나사를 이용하여 고정한다. 에이디기판(AD Board)과 인버터, 전원모듈, 전면 컨트롤부, 스피커 등을 조립하고 영상, 전원, 신호케이블을 이용하여 각 기판의 커넥터를 이용하여 연결시키고 케이블로 인한 신호간섭을 방지하기 위하여 테이프(절연, 종이 등)나 고정타이(Tie) 등을 이용하여 고정시킨다. 조립이 완료된 텔레비전 캐비닛의 뒷뚜껑을 덮고 전동드라이버로 고정시킨다. 텔레비전의 외관을 점검하여 조립상태를 검사하고 다음 공정으로 제품을 이동시킨다. 셀방식의 경우 조립이 완료된 텔레비전의 출력을 검사하고 조정하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),가벼운 작업,-,실내,-,TV조립원,-,-,[8360]전기·전자 부품·제품 조립원,[8640]전기·전자 부품 및 제품 조립원,[C265]영상 및 음향기기 제조업,2014,-
텔레시네마기사,"영상물을 아날로그에서 디지털로 또는 디지털에서 아날로그 방식으로 변환하여 영화관, TV, 인터넷 등에서 상영이 가능한 방식으로 만든다.

.","네거티브 현상이 완료된 필름을 수령한다. 필름의 종류(8mm, 16mm, 36mm, 70mm)와 수량, 길이 등을 확인하고 아웃풋 소스의 종류(Beta Cam SP, Digi-Bata Tap, DVD, VHS Tape, H-dv Tape, HD-Tape, U-Matic Tape)를 확인하여 작업계획을 수립한다. 텔레시네 장비를 사용하여 필름을 스캔하고 색보정(color correction)작업 및 노출 과·부족 상태의 보정 작업을 진행하여 아웃풋 소스를 제작한다. 영화제작과정 중에 미리 비디오시스템으로 사전 편집을 하거나 필름을 비디오 상태로 확인하기도 한다. 광고, 드라마, 오락물, 기업홍보물, 뮤직비디오, 각종 영상교재 등의 영상물이 비디오카메라(가정용 홈비디오, ENG카메라 등)로 제작된 경우 필름의 형태로 전환하는 작업(디지털을 아날로그로 변환)을 하기도 한다.",12년 초과 ~ 14년 이하(전문대졸 정도),2년 초과 ~ 4년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (제어조작),가벼운 작업,시각,실내,-,Telecine Colorist,"전문분야에 따라 키네코기사, 텔레싱기사",,[4166]영상·녹화·편집 기사,[2836]영상·녹화 및 편집 기사,"[J591]영화, 비디오물, 방송프로그램 제작 및 배급업",2012,
토공반장,"고속도로·일반도로·관개수로·댐·건축 등의 건설공사에서 절토 및 성토, 평탄작업 등의 토공작업을 관리하고, 토공작업원을 감독·조정한다.","공사시방서나 도면을 읽고 작업공정표를 작성한다. 기준점을 선정하고 건설현장의 경계를 설정하기 위하여 기준점으로부터 거리를 측정한다. 벌개제근(모공 작업 전에 나무뿌리나 초목 등을 제거하는 작업)과 절토(땅 깎기) 및 성토(흙 쌓기)를 하고 경사진면을 깎고, 토사 등을 운반하는 중장비운전원의 작업을 감독·조정한다. 공사진척에 따라 굴착깊이·경사도·롤링상태 등이 공정표와 일치하는지 확인한다. 중장비운전원과 작업원에게 안전수칙을 교육한다.",12년 초과 ~ 14년 이하(전문대졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (감독) / 사물 (조작운전),가벼운 작업,-,실외,위험내재,,"벌목반장, 절토반장, 성토반장, 정지반장","토목기사, 토목산업기사",[7040]건설·채굴 기계 운전원,[8750]건설 및 채굴기계 운전원,[F412]토목 건설업,2022,
토공작업원,"고속도로, 일반도로, 관개수로, 댐, 건축 등의 건설 시 벌개제근(모공 작업 전에 나무뿌리나 초목 등을 제거하는 작업), 절토, 성토, 정지하는 직무를 수행한다.","토공반장의 지시에 따라 현장 주위를 청소한다. 수목, 덤불, 뿌리 등을 전동톱, 삽, 낫 등을 이용하여 제거한다. 절토지점을 표시하기 위하여 말뚝을 박고 줄을 맨다. 중장비운전원에게 절토하거나 파놓은 흙을 운반하게끔 수신호를 한다. 삽·곡괭이 등을 사용하여 도랑이나 굴착부분의 벽과 바닥을 일정한 경사로 파내고 다듬는다. 흙의 함몰을 방지하기 위하여 측면받침대를 설치한다. 노면을 평탄하게 다듬기 위하여 삽으로 뿌리고 고른다. 절취장소, 토취장 또는 성토기초의 고인 물을 배수하기 위하여 도랑 등의 배수시설을 설치한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),힘든 작업,-,실외,위험내재,"토공작업공, 토공작업인부","벌목작업원, 절토작업원, 성토작업원, 정지작업원",-,[7060]건설·채굴 단순 종사원,[9100]건설 및 광업 단순 종사원,[F412]토목 건설업,2014,-
토끼사육사,고기를 얻기 위하여 토끼를 번식하고 사육한다.,"사육용 토끼를 준비한다. 번식지의 자연환경과 유사한 사육장을 설치한다. 토끼의 사육 및 번식을 위하여 먹이와 물을 주기적으로 공급한다. 난로 또는 보온장비를 사용하여 사육에 적합한 온도, 습도를 유지한다. 가벼운 질병 및 상처를 치료하고 번식을 위하여 발정징후가 나타나면 암수를 짝을 지워 준다. 전염병을 예방하기 위하여 축사를 방역하거나 청결히 하고 필요시 예방 접종을 한다. 새끼의 분만을 돕고 새끼를 돌본다. 최고의 성숙기에 출하한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (조정) / 사람 (말하기-신호) / 사물 (정밀작업),보통 작업,웅크림,실내·외,-,-,-,-,[9022]가축 사육 종사원,[6132]가축 사육 종사원,[A012]축산업,2017,-
토목감리원,"도로, 철도, 댐, 지하철, 항만 등의 토목건설에 있어서 품질관리, 예산관리, 공정관리의 목표를 달성하기 위해 시공의 모든 과정을 확인·관리·감독한다.","착수회의를 통해서 감리방법, 감리방향 등을 수립한다. 설계도서와 시방서에 의거하여 시공이 이루어졌는지 여부를 체크리스트 등으로 점검한다. 지정된 재료를 사용하거나 요구되는 품질을 확보하는지 파악하기 위해 시험에 입회하며 시험결과를 비교한다. 문제점이 생기면 이를 발주자에게 보고하고 시공자에게 시정을 요청한다. 관련법령 및 계약내용대로 시공되는지 여부를 검측·확인한다. 건설공사 전 과정의 공정, 원가, 품질, 안전, 환경관리 등에 대한 기술지도를 한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (분석) / 사람 (감독) / 사물 (관련없음),가벼운 작업,-,실내·외,-,"토목감리기술자, 감리원",,"토목기술사, 토목(산업)기사, 건설재료시험(산업)기사",[1403]토목공학 기술자,[2313]토목공학 기술자,"[M721]건축기술, 엔지니어링 및 관련 기술 서비스업",2022,
토목견적원,토목공사의 발주 또는 수주 등의 목적으로 공사비를 산출하는 업무를 수행한다.,"공사발주처로부터 시방서, 도면 및 단가설명서 등의 입찰도서를 접수하여 그 내역을 검토한다. 정보를 수집하여 공사 입찰방법, 경쟁업체 등을 파악한다. 전산기준에 맞게 정확한 수량을 산출하고 이상 유무를 확인·수정한다. 각종 견적서를 취합하고, 공사의 입찰결과 분석자료를 활용하여 낙찰가능한 입찰금액을 파악한다. 공사규모에 따른 적정한 인원구성을 산출하고 견적에 적용하여 전체적인 공사비를 산출한다. 입찰내역서, 협력업체 등 입찰 관련 서류를 작성한다.",12년 초과 ~ 14년 이하(전문대졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,시각,실내,-,"견적원, 적산원, 건축견적원, 건축적산원",,"토목기사, 토목산업기사",[1403]토목공학 기술자,[2313]토목공학 기술자,[F412]토목 건설업 / [F421]기반조성 및 시설물 축조관련 전문공사업,2022,
토목공무기술자,"토목공사 기획 및 계약, 공사현장의 운영, 설계변경, 기성관리, 견적업무, 공사비 및 공사자원관리, 준공 후 사후관리 등 토목공사 수행을 위한 기술적, 관리적 업무를 한다.","착공단계에서 사무실을 개설하고 공동도급회사 간 계약이해에 관련되는 상호약정사항을 협의하고 확정하며 착공 시 필요한 인허가신고업무 등 현장착공관리를 한다. 설계도서 간의 상호모순된 항목을 정정하고 현장여건과 상이한 항목을 수정보완하는 등 설계적정성 검토를 한다. 공사에 실제 투입되는 예정원가를 산출하고 도급변경에 따라 변경투입예정원가를 산출하며 관리한다. 실정보고를 통한 설계변경 시 수량 및 단가산출서, 내역서 등을 작성하고 계약금액 조정 시 변경금액을 산출하는 등 계약을 관리한다. 효율적인 인력, 자재 및 장비관리와 적재적소에 자원이 전·출입될 수 있도록 현장자원을 관리한다. 하도급업체에 위탁할 때 필요한 입찰, 계약, 기성집행 등을 관리한다. 공정 및 원가에 대한 자료를 분석·작성하여 사업단위별 손익상태를 관리한다. 사업종료에 따른 정산, 완료보고, 사후관리 등 현장준공을 관리한다. 공사진행과 관련한 이해당사자, 발주처 및 사용자 등의 민원처리 및 예방 등 고객관리를 한다. 하자발생에 대한 기술적, 행정적 관리를 한다.",12년 초과 ~ 14년 이하(전문대졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,시각,실내,소음·진동,건설공무기술자,,"토목기사, 토목산업기사",[1403]토목공학 기술자,[2313]토목공학 기술자,[F411]건물 건설업 / [F412]토목 건설업,2022,
토목구조연구원,"도로, 철도, 교량, 댐, 지하철, 항만 등 토목분야의 구조물에 발생하는 구조적 현상이나 구조물의 거동을 예측하고 실험하여 안전성 및 실용성을 확보할 수 있도록 이론과 실제를 연구한다.","토목의 구조공법의 개발을 위한 실험을 한다. 구조물의 부재실험을 통하여 구조의 안전성을 실험하고 문제에 대한 대처방안을 제시한다. 공법에 대한 시공실험을 통하여 실용성을 검증한다. 각 공법의 경제적인 측면, 환경적인 측면 등 타당성을 분석·검토한다. 기타 연구원(일반)들이 수행하는 일반적인 활동을 한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (자문) / 사물 (정밀작업),가벼운 작업,"웅크림
손사용
시각",실내·외,-,구조연구기술자,-,"토목기사, 토목구조기술사",[1403]토목공학 기술자,[2313]토목공학 기술자,"[M721]건축기술, 엔지니어링 및 관련 기술 서비스업",2022,-
토목시공기술자,사업계획에 따라 토목공사의 공정계획을 수립하고 토목구조물과 각종 설비가 공정대로 시공되도록 공사과정에서 기술적 관리를 한다.,"사업계획에 의하여 공사일정, 설계일정, 공사기간 등 단위공사의 기본계획을 작성하고 단위공사의 소요예산, 설계추진일정, 기본상세업무를 추진한다. 기전(機電) 및 건축, 기타 당해설비의 규모, 기능, 하중 등을 파악하여 토목시설물의 규모, 형태 등이 소관설비의 사양에 적합한가를 검토·판단한다. 경제성 등을 고려하여 토목시설물의 재료를 선택하고, 기기의 하중, 풍압 등의 조건에 적합한 구조를 결정하며, 색채, 외형 등이 균형과 조화를 이루도록 관리한다. 토목공사의 각 작업과정의 소요일정, 기전설비와의 연관관계 등을 검토하고, 작업의 우선순위·기후조건 등을 고려하여 종합공정표를 작성한다. 공정대로 공사가 진행되도록 자재, 인원, 장비의 투입 등 전반적인 공정을 검토·분석한다. 시공과정에서 기존공사의 사양변경이나 시공변경, 시공품질 등의 문제점을 검토하여 해결한다. 측량, 조사시험, 설계 등의 용역과 공사시공에 따른 과업지시서, 시공품의 중간검사, 설계변경, 준공검사 등과 시설공사의 감리업무 등 제반 행정처리업무를 수행한다. 조사시험기록의 통계유지, 공사기록지, 건설지 등을 작성·유지하고 제반 행정서류 등 문서이관작업을 수행한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (협의) / 사물 (관련없음),가벼운 작업,"손사용
시각",실내·외,"위험내재
소음·진동","토목공학기술자, 토목기술자","대상에 따라 APT토목시공기술자, 부지조성토목시공기술자, 도로건설토목시공기술자, 공항건설토목시공기술자, 교량건설토목시공기술자","토목시공기술사, 토목(산업)기사, 콘크리트(산업)기사, 건설재료시험(산업)기사",[1403]토목공학 기술자,[2313]토목공학 기술자,"[M721]건축기술, 엔지니어링 및 관련 기술 서비스업",2022,
토목잠수사,"교량·항만 등의 공사를 하기 위하여 수중에서 사석고르기, 돌쌓기, 용접, 절단 및 전기방식 등의 작업을 한다.","작업장소의 기상·해상조건을 파악하여 작업방법, 순서, 업무분담 등을 협의·결정한다. 표면공급식(SSDS) 장비를 선택하여 잠수 전 장비의 이상 유무를 점검한다. 잠수장비를 착용하고 수중에 입수한다. 수중에서 잠수보조원 및 기중기조종원과 연락하며 규준틀을 설치하고 강제잣대에 맞추어 요철을 고른다. 물속에서 쇠지렛대를 사용하여 기중기로 내린 호안석, 블록, 피복석, 케이슨(Caisson:상자 형태로 제작된 콘크리트 구조물) 등을 좌우로 이동시켜 제자리에 설치한다. 구조물이 제자리에 안착되면 로프를 풀고 작업완료를 기중기조종원에게 통화 또는 신호로 보낸다. 수중에서 강구조물을 용접·절단작업 한다. 수심이나 구조형식을 고려하여 알루미늄, 마그네슘, 아연 등의 양극을 일정 간격으로 강구조물에 취부한다. 작업종료 후 작업시간, 작업내용, 잠수횟수, 잠수심도 등의 기록을 작성한다. 수중의 암반을 착암기, 소형쇄석드릴(Jack Hammer) 등을 이용하여 천공·발파한다.",9년 초과 ~ 12년 이하(고졸 정도),4년 초과 ~ 10년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (정밀작업),힘든 작업,-,실외,"위험내재
다습",수중공사원,수중호안석공,"잠수기능사, 잠수산업기사",[7059]기타 채굴·토목 종사원,[7849]기타 채굴 및 토목 관련 종사원,[F421]기반조성 및 시설물 축조관련 전문공사업,2014,-
토사석채취관리자,"석산, 강, 해안, 호수 등에서 골재, 모래, 석재 등을 채취하는 작업을 총괄 관리하고, 관련 종사원들의 활동을 감독·조정한다.","토사석 채취에 관한 지식, 소요인원과 장소 등의 정보를 활용하여 세부적인 계획을 세운다. 토사석 채취에 필요한 장비와 도구를 파악하고 세부계획에 따라 장비와 자재가 투입되도록 제반 사항을 관리한다. 광산보안법을 숙지하고 작업원들에게 안전교육을 실시한다. 토사석 채취일정을 조절하고, 채취량을 파악하여 일지에 기록한다.",9년 초과 ~ 12년 이하(고졸 정도),10년 초과,자료 (조정) / 사람 (감독) / 사물 (단순작업),가벼운 작업,-,실내,"대기환경미흡
위험내재",,"골재채취감독, 모래채취감독, 석재채취감독",,[0161]건설·채굴 관리자,[1411]건설 및 광업 관련 관리자,[B071]토사석 광업,2012,
토양관리연구원,토양의 건전한 유지 및 관리를 위한 제반 연구를 한다.,"토양 내에서 물, 공기, 양분의 이동을 좋게 하기 위한 토양의 물리성 개선에 관한 연구를 한다. 작물생산에 알맞은 토양의 물리구조와 토양의 물리적 개량방법 및 자재개발 등에 관해 연구한다. 지리정보시스템기술(Geographic Information System)을 이용하여 토양비옥도를 전산화하여, 작물재배 적정지역을 선정한다. 농업환경보존을 위한 토양을 조사·분석한다. 토양분류를 통해 작물별 토양적성등급 및 관리기준을 설정한다. 토양별, 작물별 적정한 양분 기준을 설정한다. 토양 내에서 양분의 이동 및 변화 등에 대한 연구를 통하여 작물생산에 알맞은 토양의 화학적인 성질을 분석한다. 토양의 유실로 인한 수질오염 분석 및 위성영상자료 분석을 통한 토양의 이용변화에 대해 조사를 한다. 토양의 양분 및 수분보존을 위한 토양유실 방지에 관한 연구를 한다. 농업환경에 관한 국제협약 관련 연구를 통하여 농업환경정책 및 방향을 수립한다. 그 외에 연구원(일반)이 수행하는 일반적인 업무를 수행한다.",16년 초과(대학원 이상),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (정밀작업),보통 작업,웅크림,실내·외,"대기환경미흡
위험내재
소음·진동",-,"토양을 연구하는 전문분야에 따라 토양물리연구원, 토양자원연구원, 토양비옥도연구원, 토양보전연구원","토양환경기술사, 토양환경기사, 농림토양평가관리산업기사",[1221]생명과학 연구원,[2111]생명과학 연구원,[M701]자연과학 및 공학 연구개발업,2012,-
토양환경기술자,"토양오염의 현황파악하고, 토양오염으로 인한 부지의 복원을 위한 설계 , 시공 및 관련기술을 개발하며, 토양 오염 예방을 위한 대책 수립의 업무를 수행한다.","토양 및 지하수 시료를 채취하여 ,공정시험법에 따라 시험·분석하고, 중금속 및 유기오염물질 등의 오염농도와 오염범위를 파악한다. 생물학적 처리, 물리화학적 처리 및 열적처리 등의 다양한 토양정화공법을 이용하여 토양오염 복원을 위한 계획안을 마련한다. 정화기술 및 정화시스템을 설계하고 정화작업을 감독한다. 토양오염을 예방할 수 있는 대책을 마련하고 토양환경 관련 연구업무를 수행한다.표토유실현황 조사와, 표토유실 방지를 위한 대책을 마련한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (정밀작업),가벼운 작업,-,실내·외,"대기환경미흡
소음·진동",환경공학기술자,,"토양환경기술사, 토양환경기사",[1553]환경공학 기술자 및 연구원,[2371]환경공학 기술자 및 연구원,"[M721]건축기술, 엔지니어링 및 관련 기술 서비스업",2022,
토지정책연구원,제한된 토지자원의 효율적인 이용과 관리를 위한 정책을 연구한다.,"개발이익환수제도, 토지거래허가제 등 각종 토지제도를 평가·개선한다. 토지정책 효과제고를 위한 조세제도에 관하여 연구한다. 지가추이 및 시장동향을 분석한다. 토지시장 구조분석을 위한 모형을 개발한다. 토지이용 계획체계 및 유형별 토지개발 방식에 대한 개선방안을 연구한다. 부동산 시장정보의 축적 및 활용방안을 연구한다. 공시지가 조사·평가체계의 장기적 발전방향을 연구한다. 토지 관련 법제의 정비방안을 연구한다. 토지소유권의 기능적 분화방향에 관하여 연구한다. 그 외에 연구원(일반)이 수행하는 일반적인 업무를 수행한다.",16년 초과(대학원 이상),1년 초과 ~ 2년 이하,자료 (종합) / 사람 (자문) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,-,-,-,[1102]사회과학 연구원,[2122]사회과학 연구원,[M702]인문 및 사회과학 연구개발업,2012,-
토질기초설계기술자,"흙과 암석의 중요한 성질을 연구·분석하고 각종 구조물의 기초, 토류(土類)구조물 및 지하구조물에 대한 설계, 시공평가 및 감리 등의 기술적 업무를 수행한다.","터널, 지하철, 매립지, 고층건물의 지하공간 등에 대한 시공 전이나 시공 중인 구조물의 안전한 시공을 위하여 지질, 토질, 암석 등에 관한 자료를 수집·분석한다. 현장조사를 통하여 터널, 지하공간, 굴착, 가설흙막이, 구조물의 기초지반조사, 지반사면의 안정성 등을 조사·분석한다. 분석된 자료를 토대로 구조물의 기초에 대한 기본계획 및 설계를 한다. 시공상에 적용할 연약지반의 개량공법, 지반계측의 관리, 암석·암반에 대한 처리방법 등을 계획하고 설계한다. 시공에 따르는 안전성 검사와 감리업무를 하기도 한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (협의) / 사물 (관련없음),가벼운 작업,-,실내,-,토목설계기술자,,"토질및기초기술사, 지질및지반기술사, 토목기사",[1403]토목공학 기술자,[2313]토목공학 기술자,"[F412]토목 건설업 / [M721]건축기술, 엔지니어링 및 관련 기술 서비스업",2022,
토피어리디자이너,"물이끼(수태)와 각종 식물을 이용하여 동물이나 새, 캐릭터 등 모형을 제작한다.","만들고자 하는 토피어리(Topiary:자연 그대로의 식물을 여러 가지 동물 모양으로 자르고 다듬어 보기 좋게 만드는 기술 또는 작품)의 주제 및 모형을 구상한다. 제작의뢰가 들어올 경우 고객이 어떠한 작품을 원하는지 상담하고, 아이디어 회의를 하거나 디자인을 결정한다. 직접 디자인을 그리거나 컴퓨터 3D그래픽 프로그램을 이용하여 디자인한다. 디자인에 따라 철사를 이용해 모형 틀을 제작한다. 수태(물에서 자라는 이끼)를 채우고 관수시설이나 실내외 용도에 적합한 식물을 심어 모형을 완성한다. 공원이나 박람회 등에 전시할 경우 토피어리를 현장으로 옮긴 후 설치한다. 토피어리가 손상된 경우 손상된 부위만 다시 식재한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,손사용,실내,-,모스토피어리디자이너,-,-,[8841]공예원,[7911]공예원,[A011]작물 재배업,2017,-
톱날절단원,명세된 규격에 따라 금속 및 비철금속을 일정 길이로 자르는 절단기를 조작한다.,"절단할 제품의 종류나 재질에 따라 절단속도를 조정한다. 자, 조립게이지, 형판 등을 사용하여 절단길이에 맞추어 정지장치를 설치·고정한다. 정치장치 반대쪽 기계베드 위에 소재를 올려놓는다. 고정구나 손으로 절단할 소재를 고정시키고, 스위치를 조작하여 절단날 및 이송용 컨베이어벨트를 작동한다. 절단 방법 및 절차에 따라 소재를 명세된 길이로 절단한다. 절단되는 소재와 톱날의 마찰열로 인한 피해를 방지하기 위하여 물배관 밸브를 연다. 균열 및 홈 등의 결함부분, 규정된 길이 등으로 절단·제거한다. 치수를 확인하기 위해 게이지·형판·자 등의 측정기구를 사용하여 측정한다. 작업일지에 일일생산량을 기록한다. 절단기의 간단한 수리 및 정비를 한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,"위험내재
소음·진동",-,"원형톱절단원, 띠톱절단원, 핫쇼절단원, 원형톱기계조작원, 대톱기계조작원, 마찰톱기계조작원",-,[8132]금속 공작기계 조작원,[8510]금속 공작 기계 조작원,[C259]기타 금속 가공제품 제조업,2015,-
톱밥제조기조작원,톱밥을 제조하기 위하여 톱밥제조기를 운전한다.,톱밥제조기를 작동시킨다. 목재로 사용이 불가능한 죽데기(Slabs:제재하고 남은 찌꺼기)를 손으로 직접 톱밥제조기에 투입한다. 톱밥제조기가 불순물에 걸려서 작동이 멈추면 불순물을 제거하는 등 기계를 정비한다.,9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (제어조작),보통 작업,"웅크림
손사용",실내·외,"대기환경미흡
위험내재
소음·진동",-,-,-,[8821]목재 가공기계 조작원,[8911]목재가공 관련 기계 조작원,[C161]제재 및 목재 가공업,2017,-
