직무명,직무개요,수행직무,정규교육,숙련기간,직무기능,작업강도,육체활동,작업장소,작업환경,유사명칭,관련직업,자격/면허,고용직업분류,표준직업분류,표준산업분류,조사연도,비고
컴퓨터시스템연구원,"시스템의 수학적 모델을 공식화하고, 과학 및 공학적 문제를 해결하기 위해 아날로그 또는 하이브리드 컴퓨터시스템을 연구·개발한다.","문제제안자와 협의하여 자료수집의 방법과 변수가의 결정방법 및 근원을 찾아낸다. 과학지식을 응용하여 문제에 관련된 물리적 모델과 문제에 관련된 도식표현 및 언어적인 표현을 검토·연구한다. 문제의 수학적 모델을 작성하고 문제해결에 요구되는 수학적인 단계를 지시하는 자료공정도를 그린다. 전압과 시간진법을 계산하여 수학적 등식을 얻는다. 구성성분들과 그들의 수치 간의 연결을 나타내는 컴퓨터회로 도면을 그린다. 기기나 장치의 입출력단자를 패치보드(Patch Board)에 결선한다. 플로터(Plotter), 기록장치, 디지털전압계, 오실로스코프, 디지털정보판독기 같은 출력장치에 나타난 변수를 관찰하여 문제를 해결한다. 문제제안자를 위한 문제의 단계적 해결을 묘사하는 기술보고서를 작성한다. 문제해결을 위한 새로운 기술을 개발한다.",16년 초과(대학원 이상),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,-,[1320]컴퓨터시스템 전문가,[2221]컴퓨터 시스템 전문가,[J582]소프트웨어 개발 및 공급업,2014,-
컴퓨터시스템오퍼레이터,기업이나 연구소 등의 전산실업무가 원활히 수행될 수 있도록 컴퓨터시스템의 가동상태를 점검·관리한다.,"각 기업 또는 연구소에 설치된 컴퓨터의 종류와 사양을 확인하고, 사용되는 프로그램을 검토한다. 컴퓨터의 운영체계 및 시스템 사용방법을 확인하고, 효율적인 사용방법을 조언한다. 새로 개발된 컴퓨터시스템을 작동하여 운영체계, 속도, 안정성, 오류 등을 점검하고 보고자료를 작성한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (제어조작),가벼운 작업,-,실내,-,컴퓨터시스템운영원,-,전자계산기조직응용기사,[1343]정보시스템 운영자,[2241]정보 시스템 운영자,"[J620]컴퓨터 프로그래밍, 시스템 통합 및 관리업",2014,-
컴퓨터시스템컨설턴트,"기업의 인적, 물적자원 및 제반조건과 관련된 자료를 수집분석하고 최신 기술적 활용자원(하드웨어, 소프트웨어) 등을 고려하여 해당 기업의 경영환경에 적합한 정보시스템 구축을 제시하고 추천한다.","고객사의 사업 비전과 부합되는 최적의 정보시스템을 구축하는 데 요구되는 기술, 운영관리 측면에서 방안을 자문하고 제시한다. 고객의 비즈니스환경과 현재의 정보시스템과의 상관관계를 분석평가하고 비즈니스 프로세스와 모델을 분석하여 새로운 정보기술을 이행할 계획과 방안을 마련한다. 소프트웨어개발자, 컴퓨터프로그래머에게 명세사항에 대해 의사교환을 하고 분야간 변화에 조정 작업을 수행하며 기업운영 관련 방침과 절차의 개선을 제시한다. 각종 시스템의 절차계획을 수립하고 적용을 주도하며 시스템 자원의 성능향상 및 관련 하드웨어와 소프트웨어등 기술을 주도적으로 평가한다. 시스템 관리에 관한 방법 등을 구안하고 개선하며 각종 실행방안의 검증과 업무 분야 간의 통합 및 조정 등 기술적 지도력을 발휘한다. 분야에 따라 데이터베이스컨설턴트(데이터베이스시스템의 분석, 설계, 구축과 튜닝 등에 관련된 기술적 운영관리 측면에서 컨설팅서비를 제공한다), 네트워크컨설턴트(네트워크 시스템 분석, 설계, 구축과 운영관리 측면에서 컨설팅서비스를 제공한다), 웹컨설턴트(웹과 관련된 다양한 기술가 마케팅 기법들에 대한 지식을 활용하여 웹 구축 및 활용에 관한 컨설팅서비스를 제공한다), 응용시스템컨설트(ERP, CRM, RPS 등)의 구축 및 활용에 관한 컨설팅서비스를 제공한다)로서 직무를 수행한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (자문) / 사물 (관련없음),가벼운 작업,-,실내,-,"IT컨설턴트, 정보통신컨설턴트","네트워크컨설턴트, 데이터베이스컨설턴트, 정보보안컨설턴트, 웹컨설턴트, 응용시스템컨설턴트, 고객관계관리(CRM",,[1320]컴퓨터시스템 전문가,[2221]컴퓨터 시스템 전문가,"[J620]컴퓨터 프로그래밍, 시스템 통합 및 관리업",2024,
컴퓨터시제작원,신개발 제품 또는 기존 제품의 변경 시 설계도면 및 부품목록표 등이 생산에 적합한 지 시제품을 조립하여 타당성을 검사한다.,"설계부서에서 작성된 신제품 혹은 설계변경제품의 시제작용 설계도면과 부품목록표를 확인하고 제품의 구조와 부품의 누락 여부를 점검한다. 부품목록표에 표시된 시제작용 부품을 사용하여 조립한다. 시제작 시 발생되는 문제점을 분석·보고한다. 작업성에 대한 문제점을 정리하여 기술자료화하고 공정도를 작성한다. 제조부서에서 합리적인 생산활동을 수행할 수 있도록 제품별 공정도, 시제작품 조립내용, 제조작업조건, 부품목록표, 명세서 등을 검토한 후 작업표준을 작성하여 제조부서에 배포한다. 양산(量産)시작 및 양산상의 문제점을 조사·분석하여 작업표준을 수정·보완하고 담당기사의 확인을 받은 후 현장적용토록 조치한다. 기술자료, 공정도, 작업지도서 등을 참고하여 양산시작 시 기술지도를 한다. 양산 시 발생되는 문제점을 조사·분석한 후 대책을 수립한다.",12년 초과 ~ 14년 이하(전문대졸 정도),2년 초과 ~ 4년 이하,자료 (분석) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,전자계산기제어산업기사,[1533]전기·전자공학 시험원,[2343]전기 및 전자공학 시험원,[C263]컴퓨터 및 주변장치 제조업,2015,-
컴퓨터애니메이션감독,"애니메이션의 기획에서 제작, 편집까지의 전반적인 작업을 총괄하고 관련 종사원들의 활동을 감독한다.","애니메이션기획자 및 애니메이션시나리오작가와 진행방향에 대하여 협의하여 제작과정과 제작기법 등을 결정한다. 시나리오 및 콘티 등을 검토하고 스토리, 캐릭터, 소품 등을 관련 담당자와 협의하여 결정한다. 원화 및 동화, 배경 등 실무 분야에 대하여 애니메이션연출가와 협의하고, 촬영, 편집 및 녹음 등 일련의 제작과정을 총괄한다. 일의 진행과정을 파악하여 일정을 조정하고, 제작팀 간의 업무를 조율한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (협의) / 사물 (관련없음),가벼운 작업,-,실내,-,-,-,-,[4161]감독 및 기술감독,[2831]감독 및 기술 감독,"[J591]영화, 비디오물, 방송프로그램 제작 및 배급업",2012,-
컴퓨터애니메이션마케터,개발된 컴퓨터애니메이션의 홍보전략을 세우고 소비자에게 애니메이션을 홍보한다.,"관련 업계 및 경쟁사의 자료를 수집하여 마케팅 동향을 파악한다. 소비자 조사를 통해 고객의 의견을 반영한 마케팅전략을 수립한다. 홍보계획과 예산계획을 수립한다. 대외홍보를 위해 언론은 물론 각종 영상물, 정보서비스, 기념행사 등을 통해 자사 애니메이션을 홍보한다. 유통사 등과 판매전략, 수출업무 등에 대한 논의를 한다.",14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (조정) / 사람 (협의) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,,,,[0241]광고·홍보 전문가,[2733]광고 및 홍보 전문가,"[J591]영화, 비디오물, 방송프로그램 제작 및 배급업",2013,
컴퓨터운영관리자,컴퓨터 및 네트워크를 운영하기 위해 관련 하드웨어·소프트웨어 등의 컴퓨터 시스템을 관리한다.,"컴퓨터 시스템에 대한 운영과 관리지침을 마련한다. 컴퓨터 정보 시스템을 안전하고 체계적으로 운영관리하고 사용자들에게 각종 서비스를 제공한다. 온도, 습도, 분진 등 외부환경을 확인하고 시스템 장비의 외부환경을 적정 수준으로 유지한다. 사용자에 대한 등록관리와 사용권한을 부여하여, 시스템 내의 정보를 외부로부터 보호하기 위해 기술적 장치를 마련하고 정기적으로 데이터를 백업한다. 시스템 운영상의 문제점이나 고장이 발생하면, 즉시 원인을 파악하여 시스템을 복구한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (협의) / 사물 (제어조작),아주 가벼운 작업,-,실내,-,"시스템관리자, 네트워크관리자, 컴퓨터시스템관리자, 홈페이지관리자, 웹서버관리자",-,-,[0137]정보통신 관리자,[1350]정보 통신 관련 관리자,"[J620]컴퓨터 프로그래밍, 시스템 통합 및 관리업",2021,-
컴퓨터운영지원원,"컴퓨터 및 주변기기의 작동상태를 시험하고, 작동프로그램을 작성하여 컴퓨터에 적용하고, 작업원들을 교육한다.",컴퓨터가 사용자의 의도대로 작동할 수 있도록 각종 회로 기판과 관련된 자료를 수집하여 작동프로그램을 작성한다. 컴퓨터의 오작동을 확인하고 프로그램을 수정하며 작업원들을 교육한다. 개별생산공정에 따른 프로그램을 컴퓨터에 이식하여 문제점이 발생하면 조치한다. 각종 회로 기판과 시스템에 맞는 요소별 작동프로그램을 준비한다. 프로그램의 평가 및 오류를 찾아 수정한다. 프로그램을 생산공정에 적용하고 작업원을 교육한다. 테스트작업 시 프로그램에 문제가 발생하면 원인을 찾아 조치·해결한다.,14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (제어조작),아주 가벼운 작업,-,실내,-,-,-,"정보처리기사, 전자계산기기사, 전자계산기조직응용기사",[1343]정보시스템 운영자,[2241]정보 시스템 운영자,[C263]컴퓨터 및 주변장치 제조업,2014,-
컴퓨터자동조각기조작원,컴퓨터자동조각기를 조작하여 수공으로 조각하기 어려운 부분모형을 조각한다.,컴퓨터를 이용하여 모형의 부분별 전개도를 그린다. CAM(컴퓨터자동조각기)에 자동으로 조작할 수 있도록 프로그래밍을 한다. 프로그램된 데이터를 CAM에 입력시켜 조작한다. CAM에 의해 조각되는 부분별 모형을 확인하고 잘못된 부분을 수정하여 조각한다.,12년 초과 ~ 14년 이하(전문대졸 정도),2년 초과 ~ 4년 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),가벼운 작업,-,실내,-,-,-,컴퓨터응용가공산업기사,[8132]금속 공작기계 조작원,[8510]금속 공작 기계 조작원,[C259]기타 금속 가공제품 제조업,2015,-
컴퓨터조립반장,컴퓨터 및 반조립품을 제작·조립하는 데 종사하는 작업원의 활동을 감독·조정한다.,"제조규격 및 공정도를 분석하여 적정인원의 작업원을 배치, 작업을 지시한다. 컴퓨터 섀시(Chassis)를 체결하고, 연결부위를 땜질하고, 배선의 정합성을 시험한다. 스위치·계전기·패널 등의 전자기기부품을 조립하고, 배선케이블을 정리하는 일에 종사하는 작업원들을 훈련시킨다. 오실로스코프(Oscilloscope)·멀티메타(Multimeter) 등 시험장비를 사용하여 반조립품을 검사하고 조치를 지시한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (조정) / 사람 (감독) / 사물 (수동조작),보통 작업,-,실내,-,-,"PC조립반장, 노트북조립반장",전자기능사,[8360]전기·전자 부품·제품 조립원,[8640]전기·전자 부품 및 제품 조립원,[C263]컴퓨터 및 주변장치 제조업,2014,-
컴퓨터조립원,"컴퓨터 본체 내에 주변 부품들을 삽입, 체결, 접합하여 완성품으로 조립한다.","컴퓨터본체, 하드디스크(HDD), 광학디스크드라이브(ODD), 전원공급장치 등 완성품 및 반제품을 조립하기 위해 전동드라이버, 소켓드라이버, 니퍼, 롱로즈, 검사장비, 납땜장비 등의 공구를 사용하여 작업지시서의 공정순서에 따라 조립한다. 케이스나 섀시에 전원공급장치, 보드, ODD, HDD 등을 나사 등으로 고정하거나 납땜하여 조립한다. 간단한 검사를 하기 위해 검사용 지그에 연결하여 정합성 여부를 검사한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,-,실내,-,-,"PC조립원, 노트북조립원",전자기능사,[8360]전기·전자 부품·제품 조립원,[8640]전기·전자 부품 및 제품 조립원,[C263]컴퓨터 및 주변장치 제조업,2014,-
컴퓨터조정원,컴퓨터 및 주변기기를 생산하는 과정에서 컴퓨터의 작동상태가 양호하도록 조정한다.,"정해진 작업표준에 의거하여 주파수측정기, 오실로스코프, 지그, 드라이버, 마그네트(전자접촉기), 실리콘, 조정봉 등 계측기기와 수동공구를 사용함으로써 모니터의 밝기, 선명도 등을 조정하거나 컴퓨터 본체 및 주변기기들을 전기적·기구적 특성과 기능에 맞도록 조정한다. 컴퓨터와 주변기기와의 입력·출력신호를 확인·검사한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,-,실내,-,-,-,전자기능사,[8411]컴퓨터 설치·수리원,[7711]컴퓨터 설치 및 수리원,[C263]컴퓨터 및 주변장치 제조업,2014,-
컴퓨터판매원,"컴퓨터 본체나 모니터, 키보드, 소프트웨어 등과 관련 소모품 등을 소비자에게 판매한다.","컴퓨터 본체나 모니터, 키보드, 소프트웨어 등과 관련 소모품 등을 제조사별로 매장에 진열한다. 각 사양별 특징과 가격대, 성능, 제조사별 특징 등을 설명서를 통해 설명하여 소비자의 구매를 돕는다. 소비자가 요구한 패키지상품이나 조립사양을 검토하여 견적을 산출하고 조정한다. 컴퓨터와 관련한 스캐너, 프린터기 등의 제품을 설명한다. 컴퓨터 작동을 위한 운영체제와 응용프로그램 등을 설치하고 제품의 안정성을 테스트한다. 소비자가 원하는 시간과 장소에 배달·설치하고 작동상태를 확인한다. 컴퓨터와 관련된 사무용지, 잉크 및 토너, 소모성 부품, 게임이나 사무 관련 소프트웨어를 판매한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (수집) / 사람 (설득) / 사물 (관련없음),보통 작업,-,실내,-,-,컴퓨터부품판매원,-,[6151]상점 판매원,[5212]상점 판매원,[G473]가전제품 및 정보통신장비 소매업,2013,-
컴퓨터하드웨어개발관리자,컴퓨터하드웨어 시스템을 설계하고 설치 테스트하는 전 과정을 관리한다.,"컴퓨터 시스템, 주변 장치 및 액세서리 장치 등 컴퓨터하드웨어를 개발하기 위한 기술 및 서비스를 기획한다. 개발 요구사항의 타당성을 검토한다. 시스템 구성 설계와 설치 및 테스트 업무의 원활한 진행을 위한 개발환경을 조성한다. 대내외 활동 지원 및 일정 등을 조율한다. 개발에 따른 데이터를 관리하고 분석한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (협의) / 사물 (제어조작),아주 가벼운 작업,-,실내,-,-,-,-,[0137]정보통신 관리자,[1350]정보 통신 관련 관리자,[C263]컴퓨터 및 주변장치 제조업,2021,-
컴퓨터하드웨어기술지원원,"컴퓨터사용자가 컴퓨터하드웨어를 이용할 수 있도록 프로그램 설치, 시스템 최적화, 운영 중 문제점 해결안 제시 등의 기술적 지원을 한다.",하드웨어를 설치하기 위하여 전원과 환경을 점검한다. 운영체제(OS)를 인스톨하고 응용소프트웨어를 설치한다. 고객이 사용하기를 원하는 특정응용프로그램을 설치해준다. 시스템을 설치한 후에 각종 튜닝툴을 이용하여 점검을 하고 시스템이 최적의 성능을 발휘할 수 있도록 분석해서 조정해주는 시스템 튜닝을 한다. 고객이 시스템 운영 중에 문제가 발생하면 컴퓨터에 나타난 문제를 진단하고 전문적인 지원을 해준다. 시스템이 정확하게 작동을 하는지 혹은 오류가 있는지를 진단하기 위해 테스트한다. 사용자가 상품을 효율적으로 사용하는 데 불편이 없는지를 평가하기 위해 하드웨어 그리고 주변장치를 검사하고 모니터한다. 시스템이 문제가 발생할 소지가 있는지를 분석하고 주기적인 점검을 하여 예상되는 문제점을 고객에게 알려주고 해결하기 위한 대안도 제시해준다.,14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (제어조작),보통 작업,-,실내·외,-,-,-,전자계산기조직응용기사,[1343]정보시스템 운영자,[2241]정보 시스템 운영자,"[J620]컴퓨터 프로그래밍, 시스템 통합 및 관리업",2014,-
컴퓨터하드웨어설계기술자,"컴퓨터하드웨어 시스템을 설계하고, 설치 및 테스트를 한다.","컴퓨터 이용자들의 의견을 듣고 새로운 제품을 개발하거나 제품 업그레이드에 반영한다. 컴퓨터시스템, 주변장치 및 액세서리 등 컴퓨터 하드웨어장치에 대한 전문적 지식을 바탕으로 컴퓨터하드웨어를 설계하고 개발한다. 시스템과 보드에 대해 전기적, 환경적 스트레스의 노출에 따른 기능적 작동성에 대해 시험한다. 칩, 조정장치와 같은 컴퓨터하드웨어의 제조를 감독한다. 구조입력, PC보드플로어계획, 고속신호분석 등을 수행한다. 로직디자인과 시뮬레이션을 이용하여 하드웨어제품을 검사한다. 개발프로젝트와 관련된 회의에 참석하고 보고서를 작성하기도 한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (정밀작업),보통 작업,-,실내,-,컴퓨터하드웨어엔지니어,-,"전자기사, 전자계산기기사",[1311]컴퓨터 하드웨어 기술자 및 연구원,[2211]컴퓨터 하드웨어 기술자 및 연구원,[C263]컴퓨터 및 주변장치 제조업,2014,-
케이블방송네트워크시스템운용원,"케이블방송 프로그램 제작을 위하여 네트워크 장비, 아카이브시스템, 네트워크 기반의 방송장비를 관리·운용한다.","케이블방송네트워크 장비의 설계도서를 파악한다. 장비 추가구매 및 확장성을 위해 기존 장비와의 호환성 보장을 위한 장비스펙을 조사한다. 네트워크 장비의 안정적 운용을 위한 예방·보전활동을 수행한다. 아카이브시스템(방송콘텐츠관리시스템)의 특성에 따른 최적화된 스토리지를 구성·유지한다. 요청에 의해 영상파일을 검색·수정·삭제한다. 방송제작 포맷에 따른 네트워크기반 방송제작시스템을 구축하고 시스템을 유지·보수한다. 필요에 따라 미디어를 인제스트(방송영상콘텐츠를 디지털스트림의 형태로 변환해서 콘텐츠관리시스템에 등록), 트렌스코딩(단일환경을 목표로 제작된 음성, 데이터, 영상 등 멀티미디어콘텐츠를 다른 환경에서도 이용할 수 있도록 가공, 선별, 변환)을 한다. 네트워크, 아카이브시스템, 네트워크 기반 제작시스템에 장애발생 시 장애조치를 한다.",14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (제어조작),가벼운 작업,-,실내,-,-,-,-,[1360]통신·방송송출 장비 기사,[2250]통신 및 방송 송출 장비 기사,[J602]텔레비전 방송업,2014,-
케이블방송단말기개발원,케이블방송단말기를 기획·개발한다.,"현재 운용 중인 케이블방송단말기 및 단말기 운용현황을 검토하여 안정성, 기능, 성능, 운용 중인 주파수대역, 단말기소프트웨어, 운용 시 발생한 문제점 및 개선조치이력 등을 분석한다. 기술요소분석보고서를 작성한다. 국내외기술표준 및 최신기술을 수집하고 분석한다. 서비스별(상품별 단말기) 요구사항을 정의하고 기본기능, 특수기능, 프로세스 등을 검토하여 시나리오를 작성한다. 단말기소프트웨어 및 운영체제를 검토하고 관련 표준에 따라 동작상태를 시험한다. 상품별 요구사항 및 SAT(Site Acceptance Test:제품이 발주자의 요구대로 만들어졌는가를 조사하는 시험)정의서(최종품질정의서)를 작성한다. 시제품 제작을 진행하고 검증한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,-,[1312]통신공학 기술자 및 연구원,[2212]통신공학 기술자 및 연구원,[C264]통신 및 방송 장비 제조업,2014,-
케이블방송단말기설치원,케이블방송 가입자 단말기를 설치·철거한다.,"신규(이전) 인입선을 설치하는 경우 댁내 케이블 인입공법 표준에 따라 현장에 인입선을 설치하고 셋톱박스, 인터넷 모뎀, VoIP(인터넷전화), AP(무선인터넷 안테나) 등 서비스 종류에 따라 단말기를 설치한다. 인입선 설치 후 댁내 환경에 따라 신호점검을 하고 안정적인 조치를 한다. 단말기 설치 후 정상적인 서비스가 되는지 화면점검, PING(IP 네트워크를 통해 특정한 호스트가 도달할 수 있는지 테스트하는 컴퓨터 네트워크 도구), 통화품질을 테스트한다. 가입자 해지 시 철거 기준에 따라 인입케이블, 단말기, 부속자재 등을 회수하고 철거작업을 한다. 철거가 완료되면 해지 동의서 및 전산 해지처리 작업을 한다. 해지된 가입자 케이블의 인식표를 수정한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (관련없음) / 사물 (정밀작업),보통 작업,-,실내·외,-,-,-,-,[8423]방송·통신·인터넷 케이블 설치·수리원,[7723]통신·방송·인터넷케이블 설치 및 수리원,[J602]텔레비전 방송업,2014,-
케이블방송전송선로설비기획원,케이블방송 전송선로설비 구축공사를 기획하고 진행한다.,"전송선로설비 구축공사지역을 실사하여 구축공사에 필요한 의무제공사업자(한전, KT)의 설비(전신주, 통신선로, 통신시설 등)를 파악하고, 시설임차협의를 한다. 가입자건물에 장비를 설치하거나 선로를 인입하는 경우 건물주와 시설동의를 위한 협의를 한다. 구축지역에 타사의 시설구축현황, 서비스제공현황을 파악한다. 현장여건을 고려하여 전송선로설비 구축 설계도면을 검토하고, 필요한 경우 설계변경을 요청한다. 공사 관련 행정업무(설비임차계약, 배전공가설비 임차승인, 굴착심의, 각종 공문서 등)을 진행한다. 구축공사공정을 계획하고, 공정표, 품질관리, 안전관리계획을 수립하여 공사를 진행한다. 공사가 표준시공법으로 진행되도록 지도·감독한다. 시공상태를 검수하고 계측기를 사용하여 아날로그·디지털신호를 측정하여 준공검수를 한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (협의) / 사물 (관련없음),가벼운 작업,-,실내,-,-,-,-,[1312]통신공학 기술자 및 연구원,[2212]통신공학 기술자 및 연구원,[J602]텔레비전 방송업,2014,-
케이블작업반장,"전기선로용 및 통신용 단심케이블, 다심케이블 및 광케이블을 지하 또는 공중에 포설·설치·접속·시험하는 작업원의 활동을 감독·조정한다.","설계도면 및 접속도면을 읽고 케이블 접속거리·회전수·부속설치장비 등을 파악하여 작업원과 작업상황에 대해 협의한다. 작업상황에 따라 작업원을 배치한다. 주파수발전기·저항측정기(암페어측정기)·임피던스측정기 등을 사용하여 케이블로딩, 절연시험, 도전시험, 장하 등 케이블을 시험한다.",9년 초과 ~ 12년 이하(고졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (감독) / 사물 (정밀작업),보통 작업,-,실내·외,-,-,"하는 일에 따라 케이블포설반장, 케이블접속반장, 케이블시험반장","전기기능사, 통신선로기능사",[8423]방송·통신·인터넷 케이블 설치·수리원,[7723]통신·방송·인터넷케이블 설치 및 수리원,[F423]전기 및 통신 공사업,2014,-
케이블접속원,"포설 또는 가선된 전기 및 통신용 단심케이블, 다심케이블 및 광케이블을 접속·시험하고 케이블 부속장비를 설치한다.",케이블과 케이블 사이의 거리나 케이블과 기기 사이의 접속거리를 측정한다. 절단톱 등 공구를 사용하여 케이블의 접속에 용이한 적당한 길이로 절단한다. 절단부의 외피를 칼이나 외피제거용 공구를 사용하여 제거한다. 접속하기 알맞은 길이로 케이블의 심선피를 수동공구로 벗긴다. 절연지 또는 내화지로 접속부를 감고 케이블과 케이블은 결속기를 이용하여 방습용 연공슬립으로 압착하여 연결한다. 케이블과 기기는 케이블에 터미널을 걸고 압착기로 압착하여 부착한 후 볼트로 기기와 연결한다. 슬립의 주입구에 절연유(콤파운드)를 주입한다. 케이블의 용도와 목적에 맞는 단자함·지지대 등 부속장치를 설치한다.,9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,-,실내·외,-,"단말공, 케이블전공","하는 일에 따라 해저케이블접속원, 플랜트케이블접속원, 광케이블접속원, 특고압케이블전공, 고압케이블전공, 저압케이블전공","전기기능사, 통신선로기능사",[8423]방송·통신·인터넷 케이블 설치·수리원,[7723]통신·방송·인터넷케이블 설치 및 수리원,[F423]전기 및 통신 공사업,2014,-
케이블카검사원,케이블카(삭도)시설에 대한 안전도를 확보하기 위하여 안전기준에 의한 적합 여부를 조사하는 정기검사와 최초 설치 시 설계 기준 준수 여부를 판정하는 설계서 안전도 검사를 실시한다.,"케이블카 안전성 검사 접수 및 해당 사업체의 검사 기간이 되면 검사접수 신청을 받아 검사를 준비한다. 케이블카 설치 전 설계서 안전도 검사를 실시하여 설계서상에서 탑승인원 대비 동력, 속도, 지주강도, 와이어로프 직경 등의 적합 여부를 조사한다. 케이블카를 설치 후 안전성 검사를 실시하여 설계서 준수 여부 등 케이블카의 안전기준이 마련되었는지 판정한다. 케이블카의 사고 예방 및 안전하고 편리한 이용을 위하여 운행 중인 케이블카를 대상으로 정기검사를 실시한다. 검사 후 합격 여부 판정을 내린다. 케이블카 관련 기술상담을 수행하기도 한다. 현장 안전관리자들의 안전기술 교육을 수행하기도 한다.",12년 초과 ~ 14년 이하(전문대졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (수동조작),보통 작업,-,실내·외,위험내재,-,-,-,[1584]산업 안전원 및 위험 관리원,[2364]산업 안전 및 위험 관리원,[H492]육상 여객 운송업,2017,-
케이블카검표원,고객에게 케이블카 탑승을 안내하고 승객의 탑승 표를 검사한다.,케이블카를 이용하는 고객에게 승차장소를 안내하고 탑승구 내 질서를 유지한다. 케이블카조작원의 신호를 확인한 후 운행상태를 확인하여 고객의 승차권을 확인한다. 승객의 승·하차 시 케이블카의 바깥쪽 문을 개폐한다. 승강장 및 케이블카 주변의 청결상태를 유지한다.,9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (서비스 제공) / 사물 (단순작업),가벼운 작업,-,실내,-,-,-,-,[5624]검표원,[9422]검표원,[H492]육상 여객 운송업,2017,-
케이블카기술자,"케이블카(리프트, 곤돌라 포함)를 제작하기 위하여 국내외의 정보와 자료를 수집하여 연구·분석·종합하고 실험을 실시한다.","케이블카(리프트, 곤돌라 포함)를 제작하기 위하여 국내외의 정보와 자료를 수집·분석·연구·종합한다. 도면을 바탕으로 모형을 제작하며 안전시험을 한다. 궤도안전법(케이블카, 리프트카 등 궤도운송법에 따른 안전법)에 따라 케이블카의 반기(Cabin:승객이 탑승하는 차), 지주(Tower:산록정차장과 산정정차장 사이의 기둥), 케이블카구동부, 지삭(Rope), 예삭(케이블카를 이동시키는 줄)등의 구성시스템을 연구한다. 케이블카시스템의 기본 설계도면을 해석한다. 모의시험을 통하여 시험운전 시 시승하여 케이블카의 안정성을 입증한다. 케이블카의 제작·설치공정에 기술적인 자문과 조언을 한다.",16년 초과(대학원 이상),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (감독) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,"기계기술사, 승강기기사, 일반기계기사",[1511]기계공학 기술자 및 연구원,[2351]기계공학 기술자 및 연구원,[C319]그 외 기타 운송장비 제조업,2015,-
