직무명,직무개요,수행직무,정규교육,숙련기간,직무기능,작업강도,육체활동,작업장소,작업환경,유사명칭,관련직업,자격/면허,고용직업분류,표준직업분류,표준산업분류,조사연도,비고
전해액농축원,비소제거 효율을 높이고 니켈을 침전하기 위하여 탈동 전해 후 액을 농축하는 농축기와 조황산니켈과 조황산을 분리하는 원심분리기를 조작한다.,"급액펌프를 가동하고 급액밸브를 열어 탈동전해된 전해액을 농축기에 급액한다. 전해액 순환펌프를 가동하여 액을 증발실 및 열교환기에 순환시킨다. 전송펌프를 가동하여 증발실에 진공을 유지한다. 증기밸브를 열어 열교환기에 증기를 공급하여 비등점까지 액의 온도를 상승시킨다. 농축액의 농도를 조절하기 위하여 황산칼슘을 교반조에 첨가하고 침강제를 침강조에 공급한다. 농축기제어반을 수동 조작하여 기준온도 및 진공도가 유지되도록 조정하고 자동으로 전환한다. 일정 농도까지 도달되면 배출펌프를 작동시켜 농축액을 연속적으로 배출한다. 여과기에서 진공으로 농축액을 여과시킨 후 2차 농축을 한다. 증기압력, 진공도, 증발실온도, 배출속도 등을 조정하고 기록·유지한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,"위험내재
고온
다습","농축기조작원, 정액원",조황산니켈분리원,-,[8211]금속가공 제어장치 조작원,[8414]금속가공 관련 제어 장치 조작원,[C242]1차 비철금속 제조업,2015,-
전해액순환원,"전해조 내에서 전기분해시켜 동이나 아연 등을 종판에 전착시키기 위하여 정류기 운전, 전해액 농도 및 온도 조절, 전해액 순환량 조정, 첨가제공급, 냉각탑조작 등의 작업을 수행한다.","전해정류기의 스위치를 넣고 전류, 전압, 온도를 작업표준에 맞춘다. 전해액의 샘플을 채취하여 농도를 분석하고 농도를 조절하기 위하여 아연신액 사용량을 조절한다. 전해조 내의 전해액순환장치를 조작하여 전해액을 순환시킨다. 전해조 내의 전해액량을 적정 유지한다. 전해액 온도 조절을 위한 냉각탑을 조작한다. 전해조 보수 시 각 전해조를 통전·단전시키며 시간을 기록한다. 증기, 전력, 물 등의 사용량을 기록·유지한다. 전해실 내의 각 시설의 이상 유무를 점검한다. 전해조와 각 배관의 누액상태를 조사한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,다습,-,-,-,[8211]금속가공 제어장치 조작원,[8414]금속가공 관련 제어 장치 조작원,[C242]1차 비철금속 제조업,2015,-
전해원,조동을 사용하여 전기동을 생산하는 전해조를 관리한다.,"작업명세서에 따라 전해액을 공급하면서 전해액 농도를 맞춘다. 조동이 전기분해되어 전기동(양극)에 흡착되는지를 전해조 위를 순회하면서 육안으로 확인한다. 전기동에 흡착이 잘못된 것은 수동공구를 사용해서 제거한다. 명시된 작업시간에 도달하면 전기동을 육안으로 검사하고, 이상이 없는 것은 호이스트를 사용하여 전해조에서 세척조로 장입하여 세척한다. 전류의 흐름을 수시로 점검하거나 전해조 내에 침전된 비철금속 불순물을 청소하기도 한다. 접착성 물질을 첨가하여 전기분해를 촉진하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,-,실내,"대기환경미흡
위험내재
저온",-,-,-,[8211]금속가공 제어장치 조작원,[8414]금속가공 관련 제어 장치 조작원,[C242]1차 비철금속 제조업,2015,-
전해조운전원,"원염용해공정을 거친 순수한 염수를 전기분해해 염소, 가성소다, 수소를 제조하는 전해조를 운전한다.","용해공정을 거친 염수를 전기분해하기 위해 전해조에 충전(충진)을 한다. 버튼을 눌러 염수와 가성소다 수용액을 순환시킨 후, 각 전해조에 공급된 가송소다 및 염수가 넘치지 않는지 확인을 한다. 스팀밸브를 가동하여 온도를 올리고 정류기를 작동시킨다. 공정이 안정적인지 확인한 후 공정스위치를 자동으로 변환한다. 정류기의 암페어를 확인하고 각 전해조에 공급된 전열량과 온도를 작업일지에 기록한다. 전해조에 공급되는 염수 및 가성소다의 유량, 온도를 확인한다. 전해조에서 발생되는 염소, 수소 가스의 견본을 포집하여 기체크로마토그래피 등을 이용하여 성분을 분석하고 주 압력, 유량, 온도를 작업일지에 기록한다. 견본을 채취하여 함량조견표와 비교·확인한다. 전해조에서 전기분해된 기체상태의 염소와 수소는 정제 과정으로 보내고, 액체상태의 가성소다는 농축을 하기 위해 증발기를 거쳐 저장이 되도록 다음 공정으로 이송을 한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,웅크림,실내·외,"위험내재
고온
다습
소음·진동",쎌맨(Cell맨),중앙조정실운전원,"위험물산업기사, 위험물기능사",[8519]기타 석유·화학물 가공장치 조작원,[8319]기타 석유 및 화학물 가공 장치 조작원,[C201]기초 화학물질 제조업,2016,-
전해조청소원,조동을 사용하여 전기동을 생산하는 전해조를 청소한다.,비철금속 전해조에 전물(Slime:전해조 내에 침전된 비철금속 불순물)이 발생했는지 확인한다. 극판 청소기나 진공펌프를 준비하고 작동을 확인한다. 전해조 내의 전해액을 배출하고 청소기를 사용하여 극판과 바닥을 청소한다. 육안으로 청소상태를 점검한다.,9년 초과 ~ 12년 이하(고졸 정도),시범후 30일 이하,자료 (비교) / 사람 (관련없음) / 사물 (단순작업),보통 작업,-,실내,-,세조원,-,-,[8211]금속가공 제어장치 조작원,[8414]금속가공 관련 제어 장치 조작원,[C242]1차 비철금속 제조업,2015,-
전해콘덴서조립원,전해콘덴서를 제조하기 위해 함침된 소자에 고무전을 끼우고 알루미늄케이스를 씌우고 밀폐 후 용량·전압·극성이 표시된 슬리브(Sleeve)를 씌우는 기계를 조작한다.,"공정카드의 로트번호·알루미늄박 라벨 등을 보고 작업지시 내용을 확인한다. 각종 도구를 사용하여 침적깊이를 확인하고 자동조립기계를 점검한다. 사용될 부품을 각각 자동공급장치에 넣는다. 콘덴서제조 장비를 작동시키고 작동되는 기계를 관찰하며 극성 체크부위의 작동상태, 불량 여부, 슬리브상태를 확인하며 수축온도를 측정하고 부품자동공급장치의 공급량을 조정한다. 작업일지를 작성한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (유지),보통 작업,-,실내,"위험내재
고온
소음·진동",-,-,-,[8360]전기·전자 부품·제품 조립원,[8640]전기·전자 부품 및 제품 조립원,[C262]전자부품 제조업,2014,-
전화교환원,착신국의 교환원을 연결하거나 가입자의 번호를 선별하여 전화를 교환·접속하는 교환대를 조작한다.,고객으로부터 발신증을 받거나 전화신청을 접수한다. 응답코드의 플러그를 연결하고 착신국의 교환원을 호출한다. 번호통화인 경우에는 전화번호를 확인하고 지명통화의 경우에는 대화자를 호출하여 확인한다. 확인이 완료되면 통화를 연결한다. 통화시간 기록기에 발신증을 끼우고 통화완료 램프가 점등되면 통화시간을 기록한다. 고객에게 통화한 시간 및 요금을 통보한다. 발신국과 착신국이 연결되지 않은 지역의 전화를 중계하기도한다. 국제전화·시외전화 등을 교환하기도 한다.,9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (수동조작),보통 작업,-,실내,소음·진동,,"국제전화교환원, 시외전화교환원",,[1360]통신·방송송출 장비 기사,[2250]통신 및 방송 송출 장비 기사,[J612]전기 통신업,2014,
전화국수납원,"전화국에서 전화요금과 전화청약, 설비변경 등에 따른 대금을 수취하고 체납자에 대한 납부를 독려한다.",수취금액을 검사하고 현금을 징수하며 영수증을 발행한다. 고지서를 정리하거나 전자계산소에서 넘어온 체납자 명단에 의거하여 체납자를 색출하여 장부에 기재하고 전화 또는 직접 방문하여 납부를 독려한다. 금액과 지불금액을 기록하고 장부와 현금을 맞춘다. 가입자의 요구에 따라 청구서를 재발급하기도 한다. 금전등록기를 사용하기도 한다. 장기체납자에 대한 신용불량 등록 및 소송관리를 하기도 한다.,9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (계산) / 사람 (말하기-신호) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,,,,[0272]경리 사무원,[3132]경리 사무원,[J612]전기 통신업,2013,
전화국장,구역 내의 전신·전화업무를 총괄한다.,"전화 가입, 전화번호 안내, 국제전화, 전화요금의 수납, 지역·시간·계절별 통화량조사, 기계 및 선로의 유지·보수 등 전화국의 제반 업무를 총괄한다. 운영방침을 결정하고 직원들을 감독한다. 다양한 업무의 부서를 조정한다. 직원의 복무배치, 새로운 장비의 도입·설치를 승인한다. 재무회계 및 기록의 정확성과 완전성을 판단하기 위해서 대차대조표를 확인한다. 전화국 운영에 필요한 일상적 업무를 관장한다.",14년 초과 ~ 16년 이하(대졸 정도),10년 초과,자료 (조정) / 사람 (협의) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,,,,[0137]정보통신 관리자,[1350]정보 통신 관련 관리자,[J612]전기 통신업,2012,
전화번호안내원,컴퓨터에 연결된 단말기를 조작하여 고객이 문의하는 전화번호를 안내한다.,"단말기를 가동하고 안내대의 고유번호를 입력한다. 헤드폰을 쓰고 단말기를 사용하여 통합정보안내시스템에 연결한다. 호출신호를 확인하여 응답하고, 문의사항을 청취한다. 안내할 전화번호를 검색하여 안내한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (서비스 제공) / 사물 (관련없음),가벼운 작업,-,실내,-,114전화안내원,"전화교환원, 구내전화교환원",,[0291]안내·접수원 및 전화교환원,[3922]안내·접수원 및 전화교환원,[J612]전기 통신업,2013,
전화번호전산기관리원,"신설, 해지, 이전 등 변동되는 자료를 전화번호안내시스템(Electronic Directory Assistance)에 입력하고 관리한다.","신설, 해지, 이전 등 변동되는 자료를 정리하고 전화번호를 확인한다. 컴퓨터의 출력자료를 검토하여 변동된 자료와 비교하고 중복되는 번호에 세부적인 관리번호를 부여한다. 전화번호안내시스템(가입자가 문의한 정보를 담당자가 키보드를 통해 입력하면 컴퓨터가 번호를 검색하여 음성회답장치에서 직접, 때로는 담당자를 통해 회답을 하는 전자식번호안내시스템)에 연결된 단말기를 조작하여 변동자료를 입력한다. 입력이 완료되면 시스템을 시험가동하여 변동자료의 입력여부를 확인한다. 시스템의 가동 중에 발생하는 각종 장애원인을 확인·검사한다.",12년 초과 ~ 14년 이하(전문대졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (서비스 제공) / 사물 (관련없음),보통 작업,-,실내,-,,,통신기기기능사,[0295]전산자료 입력원 및 사무 보조원,[3142]전산 자료 입력원 및 사무 보조원,[J612]전기 통신업,2013,
절곡기조작원,금속판이나 자재를 도면에 따라 일정한 각이나 윤곽에 따라 구부리기 위해 절곡기(동력프레스기)를 조작한다.,"작업지시서나 작업표준에 따라 작업방법을 정한다. 정반에 금형을 올려놓고 지지대를 고정한다. 치수, 직각, 각도, 대각을 입력하고 기기의 작동상태와 윤활상태를 점검한다. 도면을 참고하여 적절한 공기압력과 유압을 조정하여 장비를 작동한다. 성형된 제품을 줄자, 버니어캘리퍼스, 직각자, 각도기를 사용하여 직각, 치수, 각도, 대각을 확인하여 이상이 없으면 자동화 절곡기로 다량생산을 실시한다. 작업이 끝나면 금형상태를 확인한 후 정비한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (제어조작),보통 작업,손사용,실내,"위험내재
소음·진동","벤딩기조작원, 절곡원","샤링절단원, 철판샤링절단기조작원, 유압샤링절단기조작원, SHEARING절단기조작원, V-CUTTING기조작원, 금속절곡기조작원, 샤링벤딩기조작원, 롤러벤딩기조작원, 절단절곡기조작원, NC절곡기조작원, 금속CNC절곡기조작원, CNC벤딩기조작원. 샤링절곡기조작원, 스텐EGI절단기조작원, 절곡커팅기조작원, 와이어벤딩기조작원, 유압절곡기조작원, V커팅기조작원, 형강류벤딩조작원, 롤포밍기조작원, 포밍기조작원",컴퓨터응용가공산업기사,[8132]금속 공작기계 조작원,[8510]금속 공작 기계 조작원,[C259]기타 금속 가공제품 제조업,2015,-
절곡제판원,각종 종이제품을 제조하기 위하여 원지를 규격에 맞게 절곡·절단할 수 있는 재단·타발장치 설치용 실린더 또는 철제 절곡판을 제작·조립한다.,"작업명세서의 작업내용 및 전개도면에 나타난 제품의 절곡·절단 규격을 확인한다. 원지(原紙:원료가 되는 종이)의 손실을 최소화하고 효과적인 작업이 이루어질 수 있도록 디자인된 설계도면을 준비한다. 적당한 규격의 실린더 또는 목형을 선택하고 절곡, 절단에 사용될 철선, 칼날을 준비한다. 디자인된 설계도면을 실린더 및 목재판에 부착한다. 부착된 도면에 따라 철선 및 칼날(Pinchers)을, 쇠톱 등의 수동공구를 이용하여 절곡·절단부위에 맞도록 높낮이 및 곡선부위를 조절하며 조립한다. 실린더 또는 절곡판의 조립면이 매끄럽도록 그라인더로 연마한다. 시제품을 통하여 정밀도를 검사하고 조정한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (수동조작),보통 작업,-,실내,-,-,-,-,[8823]종이제품 생산기계 조작원,[8914]종이제품 생산기 조작원,"[C172]골판지, 종이 상자 및 종이 용기 제조업",2017,-
절삭환거원,합판제조공정에서 절단기(Chipper)로 들어가는 화목 중 사용 가능한 재료를 수거하여 정리한다.,화목컨베이어 주변의 환거작업대에서 컨베이어로 들어가는 중판 화목 중 사용가능한 것을 회수한다. 회수한 화목은 길이별로 분류한다. 분류한 화목은 깔판에 적재하고 작업일지에 기록한다.,9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (단순작업),보통 작업,"웅크림
손사용",실내,위험내재,-,-,-,[8900]제조 단순 종사원,[9300]제조 관련 단순 종사원,[C162]나무제품 제조업,2017,-
절육원,증숙된 소고기나 돼지고기를 캔(Can)에 담기 위해 적당한 크기로 절단하고 분할한다.,증숙(蒸熟:쪄서 익힘)된 고기를 작업대 위에 놓고 칼을 사용하여 일정한 크기로 절단한다. 절단한 고기를 캔에 담아 중량을 측정한다. 작업이 완료되면 밀봉기로 운반한다. 자동화된 기계를 사용하여 고기의 중량 등을 입력한다. 고기가 절단되고 캔에 담기는 과정을 관찰하기도 한다.,9년 초과 ~ 12년 이하(고졸 정도),시범후 30일 이하,자료 (비교) / 사람 (관련없음) / 사물 (단순작업),보통 작업,-,실내,"대기환경미흡
저온
다습",절육작업원,절육기조정판조작원,-,[8731]육류·어패류·낙농품 가공기계 조작원,[8113]육류·어패류 및 낙농품 가공 기계 조작원,"[C101]도축, 육류 가공 및 저장 처리업",2016,-
절임액주입원,"햄의 원료인 육류에 맛과 향을 부여하고 보존성을 높이기 위하여 염지액(소금, 조미료, 향신료 등의 혼합물)을 주입하여 염지하는 기계를 조작한다.","가공할 육류의 크기 및 종류에 따라 침지, 텀블러(Tumbler), 인젝션(Injection)방식 등 염지방법을 선정한다. 염지방식에 따라 염지액의 종류와 양, 기계의 주사바늘 수와 높이, 컨베이어(Conveyor)의 속도, 주입압력을 조절하거나 육류를 첨지시킬 염지탱크의 염지액 농도 및 염지시간을 조정판에서 조절한다. 컨베이어에 육류를 놓고 기계와 컨베이어를 가동한다. 염지액이 육류에 주입되는 과정을 관찰하며 제품의 종류에 따라 염지액의 투입속도를 조절한다. 컨베이어에 운반된 육류를 운반용기에 넣어 마사지 탱크(Massage Tank:질을 부드럽게 하기 위하여 육류끼리 부딪히게 하는 기계)로 운반한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,웅크림,실내,"대기환경미흡
소음·진동","단미작업원, 염지원, 피클액주입원","침지염지원, 텀블러염지원, 인젝션염지원",-,[8731]육류·어패류·낙농품 가공기계 조작원,[8113]육류·어패류 및 낙농품 가공 기계 조작원,"[C101]도축, 육류 가공 및 저장 처리업",2016,-
점술가,"손금, 관상, 여러 가지 점치는 도구 등을 참조하여 고객의 장래에 발생할 수 있는 일을 예언하고 조언한다.","고객의 손금과 얼굴의 형태를 관찰하거나 고객의 태어난 생년월일시각, 성명 등을 알아 월력, 십간십이지표, 구호표, 묵죽, 타로카드 등의 용구를 사용하여 미래의 일을 풀이하거나 예언한다. 길흉화복의 운명을 판단하여 행동의 지침을 알려주며 사주, 궁합 등을 조언한다. 때때로 액운을 막기 위한 부적을 쓰기도 한다. 타고난 사주에 기반하여 신생아 이름, 개명, 상호명 등 이름을 짓기도 한다. 손금, 관상, 사주, 작명 등 한 가지를 전문으로 하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,언어력,실내,-,-,"운명철학가, 역술가, 관상가, 무당, 타로상담가, 작명가, 풍수지리가",-,[5124]점술가 및 민속신앙 종사원,[4292]점술가 및 민속신앙 종사원,[S969]그 외 기타 개인 서비스업,2012,-
점역도서인쇄원,점자로 번역된 점역문서를 인쇄·제책·발송한다.,"점역사가 송부한 컴퓨터 파일의 문자, 그림, 수식 등을 확인하여 관련 컴퓨터로 읽어 들인다. 프린터 용지를 프린터에 공급하고 점자에 손상이 가지 않도록 인쇄장치를 조정한다. 인쇄 과정의 원활한 진행을 모니터링한다. 출력된 인쇄물을 정리하여 제본한다. 제책된 점역도서를 발송처로 발송한다. 프린터기 등을 청소·유지·보수한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (조작운전),가벼운 작업,-,실내,"위험내재
소음·진동",-,-,-,[8811]인쇄기계 조작원,[8921]인쇄기 조작원,[C181]인쇄 및 인쇄관련 산업,2017,-
점역사,"컴퓨터 및 컴퓨터프로그램을 활용하여 출판물의 문자, 기호, 수식, 그림, 도표, 그래프, 악보 등을 한국 점자 규정에 맞게 점자로 변환한다.","문자, 기호, 수식, 그림, 도표, 그래프 악보 등이 포함된 어문 자료, 이공학 자료 및 악보 등 자료 유형에 따라 점역방식 및 점역전환프로그램을 선정한다. 출판물의 문자 등을 원본 그대로 점자로 입력하거나, 스캐너를 사용하여 입력한 후 원본과 대조하여 오탈자를 수정하여 점자로 변환한다. 점역교정사에게 의뢰하여 한국 점자 규정에 맞게 교정하도록 한다. 교정을 마친 자료는 인쇄를 위해 점자인쇄원에게 전달한다. 그림, 지도, 그래프 등은 시각장애인이 이해할 수 있도록 글로 풀이해 설명한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),가벼운 작업,손사용,실내,-,,,,[0295]전산자료 입력원 및 사무 보조원,[3142]전산 자료 입력원 및 사무 보조원,"[M739]그 외 기타 전문, 과학 및 기술 서비스업",2021,-
점자교정사,"점자로 출력된 자료나 점자 파일을 원본 자료와 대조하여 오기, 누락, 첨가 등 오류를 수정하고, 한국 점자 규정과 한글맞춤법에 의거하여 교정한다.","원본 자료와 점역본을 대조하기 위하여 비시각장애인과 함께 어문출판물 또는 인쇄물을 낭독하면서 동시에 확인한다. 점역본의 오자 및 누락된 내용을 표준교정부호를 사용하여 표시한 후 수정하도록 하거나, 점자정보단말기 및 점자편집프로그램을 이용하여 잘못된 내용을 바로 수정한다. 점자를 묵자(일반 글자)로 옮기기도 한다. 점자촉지도, 점자안내판 등의 편의시설을 점검한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (관련없음) / 사물 (수동조작),가벼운 작업,손사용,실내,-,"점역교정사, 점자교정원",,,[0299]기타 사무원,[3999]기타 사무원,"[J581]서적, 잡지 및 기타 인쇄물 출판업",2021,-
점자인쇄기조작원,점자로 번역된 문서를 대량으로 인쇄하기 위하여 제판하고 인쇄한다.,점역된 문서를 점자제판기를 조작하여 알루미늄판에 새긴다. 제판된 알루미늄판을 점자교정사에게 의뢰하여 교정을 받는다. 판을 점자인쇄기에 건다. 인쇄매수 등을 고려하여 점자인쇄기 내에 장치를 설정한다. 점자인쇄기를 작동하고 인쇄과정을 모니터링한다. 인쇄 후 인쇄물을 정리하고 제책한다. 점자제판기나 인쇄기를 청소·유지·보수한다.,9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (조작운전),가벼운 작업,-,실내,"위험내재
소음·진동",-,-,"인쇄기능사, 인쇄산업기사",[8811]인쇄기계 조작원,[8921]인쇄기 조작원,[C181]인쇄 및 인쇄관련 산업,2017,-
점자지도원,시각장애인에게 점자를 교육한다.,"가족력 등 개인정보 및 사회정보를 수집하고 상담한다. 점자교육 과정을 설명한다. 점자의 구성과 의미를 설명한다. 점자수첩 또는 점판, 점필을 사용하여 점자 쓰는 방법을 가르친다. 읽을 때는 종이를 뒤집어 점의 칸 단위와 줄 단위를 촉각으로 빨리 인식하도록 지도한다. 교육결과에 대해 평가하고 관련 질의에 응답한다.",9년 초과 ~ 12년 이하(고졸 정도),4년 초과 ~ 10년 이하,자료 (분석) / 사람 (교육) / 사물 (수동조작),가벼운 작업,손사용,실내,-,-,-,-,[2123]특수교육 교사,[2523]특수교육 교사,"[P854]특수학교, 외국인학교 및 대안학교",2012,-
점착테이프제조원,원단에 점착제를 도포하고 건조·권취·절단하여 점착테이프를 제조한다.,"생산할 점착테이프에 따라 점착제와 필름 등의 원단을 결정한다. 원단에 점착제가 일정하게 도포되게 하기 위하여 도포량 조절게이지를 조정하고 점착제를 공급하여 도포한다. 도포된 원단을 덕트(Duct)를 통과시켜 권취기(Winder)로 유도한다. 도포되는 상태를 관찰하고 건조속도와 도포·권취속도가 동일하게 되도록 온도 및 속도, 장력 등을 조절한다. 도포된 점착제의 양, 건조상태 등을 검사하고 양 측면이 일정하게 권취한다. 롤 상태로 권취된 끝부분에 식별이 용이하도록 라벨을 부착한다. 절단기의 회전칼날을 이용하여 제품규격에 맞게 절단한다. 완제품을 포장공정으로 이송한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,위험내재,-,-,-,[8522]플라스틱제품 생산기계 조작원,[8323]플라스틱제품 생산기 조작원,[C222]플라스틱제품 제조업,2016,-
점토소성제품정형기조작원,타일·벽돌 등의 점토소성제품 제조 시 성형 및 소성된 제품의 외관이나 치수가 정확한 제품을 만들기 위하여 정형기를 조작한다.,"작업계획서에 따라 정형할 제품의 규격과 형태를 확인하여 정형부분을 확인하고 정형공구를 정형기에 결합한다. 정형기의 손잡이를 조작하여 정형기의 연마석과 기물의 거리를 알맞게 조절한다. 정형기의 윤활상태 등을 점검하여 작동 여부를 확인하고 전원을 가동하여 규격에 맞도록 정형한다. 정형이 완성된 기물의 규격을 명세서와 비교한다. 이상이 없을 시 연속적인 작업을 한다. 이상이 있을 시 규격에 맞추어 정형기의 게이지(Gauge)를 재조정한다. 각종 게이지와 육안으로 정형된 제품의 외관과 규격을 검사하고, 불량품을 선별한다. 완성된 정형물은 팔레트에 적재하고 건조시킨다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실외,"대기환경미흡
소음·진동",-,-,-,[8262]점토제품 생산기계 조작원,[8432]점토제품 생산기 조작원,"[C232]내화, 비내화 요업제품 제조업",2015,-
점토원료혼합원,점토제품의 생산을 위해 원료를 혼합하는 공정을 관리하고 기계장치를 운전·조작한다.,"작업 전 생산공정의 기계설비, 장치 등의 작동 유무를 점검하고 확인한다. 벨트컨베이어 작동상태의 이상 유무를 확인한다. 그라인딩밀의 마모상태나 롤의 맞물림 상태·간격 등을 점검한다. 혼련기의 작동 이상 유무를 확인한다. 계량장치를 사용하여 규정된 만큼의 원료가 계량되도록 준비한다. 관련된 기계를 순서에 맞추어 작동하고 조작스위치나 손잡이를 움직여 원료와 적당량의 물이 투입되도록 한다. 혼련된 원료의 함수율·입도 등을 각각의 측정기를 사용하여 측정한다. 원료가 적당히 혼련되면 성형기에 투입되도록 준비한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실외,"대기환경미흡
위험내재
소음·진동","혼련원, 혼련기조작원",-,-,[8262]점토제품 생산기계 조작원,[8432]점토제품 생산기 조작원,"[C232]내화, 비내화 요업제품 제조업",2015,-
점토제품선별원,타일·벽돌 등의 점토제품을 등급별로 선별하여 적재대에 적재한다.,"검사표준서에 따라 성형품의 색상, 치수, 형상 등 선별기준과 선별방법을 확인한다. 작업지시서에 따라 일일 출고량과 적재 재고량을 계산하여 확인한다. 자동결속기와 이송컨베이어의 윤활장치 및 부자재를 확인한다. 지게차의 연료 등을 확인하며 장비의 작동 여부를 점검한다. 선별한 소성대차를 선별장으로 운반한다. 전원 스위치를 넣어 이송컨베이어 및 자동결속 포장기를 가동한다. 대차의 상단에 적재된 소성품을 이송컨베이어에 올려놓는다. 이송컨베이어를 타고 오는 제품의 규격이나 형상을 육안으로 확인하고 포장이 용이하게 일정 수량씩 적재한다. 파손품은 파손품 처리통에 담는다. 소성 시 서로 붙은 벽돌은 별도 분리하여 망치나 기타 공구를 사용하여 떼고 등급을 분류한다. 일정 수량씩 정리된 벽돌을 두 손으로 밀어서 포장결속기의 결속부분에 대고 발로 결속 페달을 밟아 결속한다. 결속된 벽돌을 적재대에 쌓고 일정량이 적재되면 지게차로 지정된 야적장으로 운반한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (단순작업),힘든 작업,"웅크림
손사용
시각",실내,위험내재,-,-,-,[8262]점토제품 생산기계 조작원,[8432]점토제품 생산기 조작원,"[C232]내화, 비내화 요업제품 제조업",2015,-
점토제품성형기조작원,"내화벽돌, 타일, 점토벽돌 등을 대량 생산하기 위하여 자동성형기를 운전·조작한다.","생산할 성형물의 종류와 규격, 형태, 수량 등을 확인한다. 작업성형기(Press) 및 컨베이어의 작동상태를 점검한다. 성형에 적합한 금형을 준비하고 성형기에 금형을 조립하여 이상 여부를 확인한다. 성형에 필요한 점토, 배합원료의 상태를 육안으로 점검하며 작업에 적합한지 확인한다. 성형기를 가동하고 배합된 점토원료를 성형기에 투입한다. 벨트컨베이어를 통하여 배출구로 성형되어 나오는 반제품의 상태를 확인하며 성형물 표면을 헤라 등으로 밀어 표면을 매끄럽게 한다. 성형품의 형상 및 치수를 육안이나 자를 사용하여 확인한다. 성형공정라인의 전반적인 설비를 점검하고 생산흐름이 원활하도록 유지·관리한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (비교) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,"대기환경미흡
위험내재
소음·진동",-,-,-,[8262]점토제품 생산기계 조작원,[8432]점토제품 생산기 조작원,"[C232]내화, 비내화 요업제품 제조업",2015,-
