직무명,직무개요,수행직무,정규교육,숙련기간,직무기능,작업강도,육체활동,작업장소,작업환경,유사명칭,관련직업,자격/면허,고용직업분류,표준직업분류,표준산업분류,조사연도,비고
수도사업개발계획원,용수급수현황을 조사·분석하여 광역상수도 중장기개발계획을 수립한다.,"광역상수도개발을 위한 전국의 용수수요조사(면적이나 인구를 기반으로 수요량을 예측하는 방법 또는 직접수요조사 방법을 사용) 및 수도시설 현황조사를 한다. 상수도 수요량 예측자료를 개발하고 관계부서에 보급한다. 개발에 따른 중장기계획 및 재원조달계획을 수립한다. 산업단지 개발, 공동주택단지 개발 등 특정지역의 용수공급계획을 수립하고 관계도면을 그린다. 광역상수도의 맑은 물공급을 위해 상류댐의 활용방안을 검토한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (조정) / 사람 (협의) / 사물 (관련없음),아주 가벼운 작업,-,실내,-,,,토목기사,[0254]국가·지방행정 사무원,[3114]국가 및 지방 행정 사무원,[E360]수도업,2013,
수도사업전기설비기술원,"상수도 및 하수도 관련 전기설비를 유지·관리하고, 고장정비를 위한 기술지원을 한다.","수도전기설비의 개량 및 유지·보수를 위한 예산안 및 계획을 수립하고 수립된 계획에 따라 설비를 점검하고 정비한다. 수·변전설비, 변전소, 차단기, 전동기 등을 포함한 전기설비를 점검하여 안전한 수돗물을 공급할 수 있도록 유지·관리한다. 관할 사업장을 순회하며 전력설비 및 전기설비의 정기검사를 통하여 사고발생을 예방한다. 각 사업장에 발생한 고장 및 장애요인을 제거하기 위한 기술지원을 한다. 각 사업장의 전기설비 운영실적을 분석하고 에너지 절약을 위한 방안을 강구한다. 전기설비의 정비계획, 자재확보, 불량요소 해소 등을 위하여 전기설비의 기기이력관리를 한다. 기타 수도전기설비의 효율적 운영을 위한 기술자료수집과 기술개발을 위한 연구업무를 수행한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (분석) / 사람 (교육) / 사물 (정밀작업),보통 작업,-,실내,"위험내재
고온
소음·진동",-,-,"전기공사기사, 전기산업기사, 전기기사",[1531]전기공학 기술자 및 연구원,[2341]전기공학 기술자 및 연구원,[E360]수도업,2014,-
수도설비운영관리원,"상수원의 물을 취수하여 수요자에게 공급하기 위한 취수설비, 가압설비, 정수설비를 유지·관리하고 운영한다.","수도시설의 유지보수에 관한 자료를 수집·정리하여 유지·보수에 관한 계획을 수립한다. 정기 및 수시예방점검을 실시하고 조치결과를 기록하고 관리한다. 유지·보수운영관리기준을 제정하고 관리한다. 장단기 시설개량이나 대체계획을 수립하고 조정한다. 유지·보수에 필요한 자재수급계획을 수립하고 재고자재의 보유실태를 확인·점검하여 관리방안을 연구한다. 공사설계도를 작성하여 실행하고 시공과정을 감독한다. 용수시설의 돌발사고 및 단수 시 원인을 분석하고 조치결과를 정리하여 보관한다. 사고원인분석을 위하여 누수사고현황을 정리·분석한다. 사고 시 신속한 조치를 위하여 수도시설 현황설계도를 관리한다. 생활용수 및 공업용수를 생산하기 위한 취수설비, 가압설비 및 정수설비를 운전·조작하는 작업원의 활동을 감독하고 작업원의 직무교육을 실시한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (조정) / 사람 (감독) / 사물 (유지),가벼운 작업,"균형감각
웅크림",실내·외,"대기환경미흡
위험내재",-,"취수설비운영관리원, 가압설비운영관리원, 정수설비운영관리원","정수시설운영관리사(1급, 2급, 3급)",[1511]기계공학 기술자 및 연구원,[2351]기계공학 기술자 및 연구원,[E360]수도업,2015,-
수도용수판매관리원,용수공급을 위한 판매계획을 수립하고 용수사용계약 체결 및 요금산정업무를 수행한다.,"상수도요금(계량기 구경별 기본요금 및 가정용, 대중목욕탕용, 업무용, 영업용 업종에 따른 누진체계로 부과), 하수도요금, 물이용 부담금 등 산출규정에 따라 수도요금을 산출한다. 공급된 용수의 양을 확인하고 요금고지서를 발부하여 요금을 징수한다. 용수의 공급량 및 판매실적을 관리한다. 건물 또는 토지의 매매 등으로 수도사용자의 변동이 있는 때에는 새로운 급수사용자에게 요금이 승계되도록 한다. 미납요금에 따른 단수조치를 취하거나 누수로 인하여 사용량이 과도하게 검량된 경우 평균 사용량을 고려하여 누수량을 상계하기도 한다. 사용고객의 문의에 응대하고 불편사항을 접수하여 처리하기도 한다.",14년 초과 ~ 16년 이하(대졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,-,실내·외,-,,,,[0261]기획·마케팅 사무원,[3121]기획 및 마케팅 사무원,[E360]수도업,2013,
수도자,종교를 믿고 금욕적인 생활을 하며 종교적인 수련을 한다.,"수도회 등에서 수도생활을 한다. 미사 참례 및 기도, 교리, 성경, 신학 등을 공부한다. 수도자들을 위한 미사를 집전하거나 성경 연구 및 기도를 주관하기도 한다. 성당 업무 보조와 성물 제작 등의 업무를 수행한다. 성당의 행정적인 업무를 수행한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (조정) / 사람 (자문) / 사물 (관련없음),가벼운 작업,-,실내,-,-,"수사, 수녀",-,[2339]기타 종교 종사원,[2489]기타 종교 관련 종사원,[S949]기타 협회 및 단체,2017,-
수돗물전과정평가연구원,수돗물 공급과정에서 환경에 미치는 영향을 총체적으로 평가하기 위한 전과정평가(LCA:Life Cycle Assessment)를 실시하고 평가기법을 연구한다.,"수돗물을 생산하고 공급하는 전 과정에서 발생하는 환경오염 요인을 정량화하여 평가하고 이를 저감·개선하는 연구를 한다. 전 과정 환경성 평가를 하기 위하여 환경영향에 대한 자원소모, 지구온난화 등 영향 및 범주별 기여도를 분석하여 어떠한 것이 가장 큰 환경부하가 되는지 분석한다. 환경영향도가 가장 큰 공정을 찾아 최적방안을 도출하고 수돗물 생산공정을 친환경적으로 개선한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (관련없음) / 사물 (정밀작업),가벼운 작업,-,실내,-,-,-,"수질환경산업기사, 수질환경기사, 정수시설운영관리사",[1541]화학공학 기술자 및 연구원,[2321]화학공학 기술자 및 연구원,[M729]기타 과학기술 서비스업 / [O842]사회 및 산업정책 행정,2016,-
수동대패원,수동대패를 사용하여 목재의 표면을 매끄럽게 깎는다.,"목재표면에 못 또는 다른 이물질의 존재 여부를 검사한다. 작업물에 따라 막대패, 중간대패, 다듬질대패를 선정한다. 대패 집을 손으로 잡고 대패 날과 덧날을 망치로 두드려서 날 길이를 조정한다. 초벌대패로 목재의 거친 부분을 깎아낸다. 깎아낸 목재의 치수를 확인하면서 끝손질 대패를 사용하여 완성규격으로 깎아낸다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),힘든 작업,"웅크림
손사용",실내·외,"대기환경미흡
위험내재
소음·진동",-,전동대패기조작원,"목재가공기능사, 목공예기능사",[7016]건축 목공,[7824]건축 목공,[C162]나무제품 제조업,2014,-
수동스크린날염원,"스크린, 고무롤러를 사용하여 직물, 시트 등에 도안을 날염한다.",견본도안을 확인하고 도안 모양의 스크린을 준비한다. 모형복사를 하고자 일정한 간격을 두고 날염작업대의 가장자리를 따라 안내대를 조정한다. 직물 위의 안내대 쪽에 스크린을 맞추어 놓고 스크린에 해당 색상페이스트(색풀)를 붓는다. 고무롤러를 당겨 스크린의 개방부분에 색상페이스트가 스치며 내려가게 하여 도안을 인쇄한다. 작업이 완료되면 물과 용제로 스크린을 닦아 색상페이스트를 제거한다.,9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (수집) / 사람 (관련없음) / 사물 (수동조작),보통 작업,웅크림,실내,대기환경미흡,-,-,염색기능사(날염),[8629]기타 섬유·가죽 기능원,[7219]기타 섬유 및 가죽 관련 기능 종사원,"[C134]섬유제품 염색, 정리 및 마무리 가공업",2016,-
수동조형원,"주형상자, 모형, 주물사, 수동공구를 이용하여 주조품의 도면과 일치하는 주형을 제작한다.",목형치수와 도면이 일치하는지 확인한다. 하부주형상자를 정반 위에 놓고 탕도를 설치한 다음 주형과 목형에 이형제를 분무한다. 주물사를 주형상자에 넣고 손이나 공기램(Ram)으로 다져준다. 상부주형을 만들기 위해 하부주형을 뒤집고 모형과 상부주형상자를 하부주형상자 위에 놓는다. 하부에서 상부주형상자를 올리고 모형을 분리한다. 이형한 후 중자 등을 조립하여 상부주형상자를 조립한다. 주형의 굳히는 방법을 조형방법에 따라 달리한다.,9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (관련없음) / 사물 (정밀작업),보통 작업,웅크림,실내,"고온
소음·진동",-,이산화탄소조형원,"원형기능사, 주조기능사, 주조산업기사, 주조기능장",[8233]주조원,[7412]주조원,[C243]금속 주조업,2015,-
수동충전원,수동충전대에서 저울을 사용해 생산된 화장품 및 의약품을 일정 용량의 포장용기에 수동 충전(Filling)한다.,"생산된 화장품이나 의약품을 포장라인의 저장통 및 가압탱크에 운반하여 충전 준비를 한다. 로션 등 겔(Gel) 상태의 원료는 펌프를 사용하고, 스킨 등의 액체는 공기를 사용하여 이송한다. 수동충전대에 일정 용량의 포장용기를 준비하고 배치한 후, 저울을 이용해서 정해진 용량에 맞게 화장품이나 의약품을 충전한다.",9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,"웅크림
손사용",실내,대기환경미흡,,"화장품수동충전원, 의약품수동충전원",,[8523]화학제품 생산기계 조작원(고무·플라스틱 제외),[8321]화학제품 생산기 조작원,[C204]기타 화학제품 제조업 / [C212]의약품 제조업,2022,기기 자동화와 제조환경 변화로 쇠퇴
수동포장원(일반),완제품을 포장지나 박스에 담아 포장한다.,포장용기를 손으로 투입한다. 기타 부속물을 손으로 삽입한다. 육안으로 불량유무를 검사한다. 완제품을 포장지에 담는다. 몇 개씩 묶음으로 포장된 제품을 박스에 담는다.,9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (단순작업),가벼운 작업,-,실내,소음·진동,-,포장제품결속원,-,[8900]제조 단순 종사원,[9300]제조 관련 단순 종사원,[N759]기타 사업지원 서비스업,2017,-
수력발전설비설치원,"터빈(수차), 발전기, 변압기, 제어설비 등의 수력발전설비 및 주변기기를 설치한다.","설계도를 검토하고 발전방식(수로식, 댐식, 터널식) 및 발전설비를 확인한다. 구성품인 터빈(수차), 발전기, 변압기 등의 전기설비, 기계설비 및 송전설비 등을 크레인 등의 지원을 받아 조립·설치한다. 각종 측정기구를 사용하여 장비의 고장이나 기능장애를 검사하고 부품이나 장치의 조립상태, 마모상태, 균열 등을 점검하는 기술적인 업무를 수행한다.",12년 초과 ~ 14년 이하(전문대졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (관련없음) / 사물 (정밀작업),보통 작업,균형감각,실내·외,"위험내재
소음·진동",-,-,"기계정비기능사, 기계정비산업기사",[8111]공업기계 설치·정비원,[7531]공업기계 설치 및 정비원,[F412]토목 건설업,2015,-
수력발전설비유지보수원,"전기설비, 기계설비, 제어설비 등 수력발전설비 및 주변기기를 유지·보수한다.","전기설비(발전기, 변압기 등), 기계설비(터빈(수차)) 및 제어설비 등의 수력발전설비 및 주변기기들의 기계적, 전기적 고장 시에 부품을 교체하거나 구성품을 수리한다. 터빈의 조속기(Governor)를 수리한다. 발전기의 회전자(전기자) 및 고정자, 슬립링(Slip Ring:전기를 외부로 끌어내는 장치) 등 노후된 부품을 교체한다. 자동전압조절기 및 냉각장치의 고장 시 수리한다. 송전설비인 차단기, 개폐기 등을 수리한다. 고장이 발생한 설비를 정비업체에 의뢰하여 수리하기도 한다.",12년 초과 ~ 14년 이하(전문대졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (관련없음) / 사물 (정밀작업),보통 작업,균형감각,실내·외,"위험내재
소음·진동",-,-,"전기공사산업기사, 전기기능사, 전기산업기사, 전기기능장, 설비보전기능사, 설비보전기사, 기계정비기능사, 기계정비산업기사",[8111]공업기계 설치·정비원,[7531]공업기계 설치 및 정비원,[D351]전기업,2015,-
수력발전시스템기술자,"수력발전소의 설계 및 시공, 운전관리 등을 담당하고, 발전기, 터빈, 펌프모터, 기타 보조설비의 유지관리업무를 수행한다.","수력발전개발계획에 따라 수력발전연구원이 선정한 입지에 따른 발전방식 및 발전소 용량을 검토한다. 결정된 발전방식 및 설비의 배치에 관련된 정보와 현장의 실태조사를 통하여 기초현상 및 문제점을 검토한다. 수력발전소의 입지와 전력생산용량 등을 고려하여 발전기, 터빈, 모터 등의 발전설비를 검토하고 적합한 발전시스템과 기기를 설계한다. 발전용량을 계산하여 각 설비의 수량 및 규격을 계산하고, 보조설비의 배치 및 연결방법을 결정한다. 수력발전설비 및 시스템의 설치작업을 책임지고, 수력발전설비설치원들을 감독한다. 수력발전소가 정상적으로 전기를 생산할 수 있도록 중앙제어실에서 수력발전의 상태 및 현황 등을 모니터링하거나, 발전소설비현장을 순회하면서 각종 전기 및 기계설비의 작동상태를 점검한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (종합) / 사람 (협의) / 사물 (관련없음),가벼운 작업,-,실내·외,-,수력발전설비설계기술자,-,"발송배전기술사, 전기응용기술사, 전기공사기사, 전기기사, 기계기술사, 일반기계기사",[1531]전기공학 기술자 및 연구원,[2341]전기공학 기술자 및 연구원,[D351]전기업,2014,-
수력발전연구원,수력발전소(소수력발전 포함) 건설을 위한 타당성 조사 및 발전설비와 관련된 시스템을 연구·개발한다.,"지형, 유량, 유속, 환경보호, 지역사회 등을 고려하여 수력발전소 건설입지를 선정하고 발전방식(수로식, 댐식, 터널식) 및 발전소 용량 등을 결정한다. 수력발전의 경제성 분석과 더불어 환경영향, 생태계 파괴 등의 문제를 해결하기 위해 관련 전문가들과 협의한다. 소수력발전시스템의 최적화 운영을 위해 무인화 설비 및 계통병입 안전장치를 개발하고 실증연구를 수행한다. 소수력발전시스템의 다양한 적용특성에 따라 아파트 내 상수도시스템, 농업 및 공업용수를 위한 급수관 등에 마이크로 수력발전시스템을 적용하는 기술을 개발하는 등의 연구를 수행하기도 한다. 수력발전이 가능한 자원을 조사하거나 개발활성화방안을 연구하기도 한다. 수력발전소의 현장특성을 반영한 보일러, 터빈, 플랜트 및 주요 단위기기의 성능평가를 통하여 체계적 성능관리와 최적 성능상태에 대한 연구를 하며, 노후 발전설비의 손상해석과 수명연장 등에 관한 연구를 한다.",16년 초과(대학원 이상),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (관련없음),가벼운 작업,-,실내,-,-,-,"발송배전기술사, 전기응용기술사, 전기공사기사, 전기기사, 기계기술사, 일반기계기사",[1531]전기공학 기술자 및 연구원,[2341]전기공학 기술자 및 연구원,[D351]전기업,2014,-
수력발전운전원,"수력발전소의 정상적인 기동, 가동, 정지를 위하여 발전설비의 배전반 계기의 지시치와 보조기기의 동작상태를 점검·기록하고 발전기의 출력, 전압, 주파수 등을 조정하기 위하여 각종 배전반을 제어·운전한다.","댐의 저수량 및 유입량 등을 감안하여 발전 여부를 검토하고, 발전기를 기동하여 계통에 병입하며 출력, 주파수, 전압 등을 조정한다. 운전 중 배전반, 수차, 발전기, 조속기, 유압계통, 송·변전설비 및 기타 보조기기를 순시점검하며 기기의 이상 유무를 확인하고 운전기록지에 기록·관리한다. 계통사고 및 기타 요인으로 발전기가 정지되면, 신속히 응급조치를 취하고 상황을 파악하여 보고하며 재기동을 위한 긴급 조작으로 사고에 대처한다. 경미한 보수사항은 직접 보수업무를 수행하고 자체보수가 불가능한 보수사항은 상위 부서에 보고하여 신속한 복구가 이루어지도록 조치한다. 보수 시 공사시공을 감독하고 공정을 파악하여 상위 부서에 보고한다. 일일기동정지 및 주말기동정지와 돌발사고 시 또는 급전사정에 따른 기동 및 정지 시 각 단계별 주요 기기의 조작을 감독 및 지원하고 주요사항은 인계일지에 기록하여 인계한다. 강우량, 상류지역 수위와 유하량, 하류상황, 기상에 관한 정보에 따라 유하량 및 저수위 변동을 예측하고 중앙급전원(전기) 및 수력발전책임운전원(전기)에게 보고하고, 지시에 따라 발전설비를 제어·운전한다. 운전·제어에 대한 기술향상을 위하여 직무교육 및 가상사고 모의훈련 등의 교육훈련에 참여한다. 기타 수력발전에 관련된 제어 및 운전에 관한 사항을 수행한다.",14년 초과 ~ 16년 이하(대졸 정도),4년 초과 ~ 10년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (제어조작),보통 작업,"균형감각
웅크림",실내·외,"대기환경미흡
위험내재",수력발전장치조작원,"양수발전수차운전원 , 수력제어반운전원, 수력수차운전원","일반기계기사, 산업안전기사",[8330]발전·배전 장치 조작원,[8610]발전 및 배전장치 조작원,[D351]전기업,2014,-
수렵장관리원,"꿩, 메추리, 멧돼지, 고라니 등의 수렵동물을 번식·사육·방사하는 수렵장을 관리한다.","수렵동물의 번식 및 사육관리 계획을 수립하고 이행한다. 먹이 및 사료 공급, 알의 수집 및 부화, 울타리 및 사육장 청소, 건물 및 장비관리 등의 수렵장 운영계획을 세운다. 수렵장작업원들에게 작업을 분담하고 감독한다. 사육하는 수렵동물의 품종, 수량, 풀어놓는 장소 등을 기록한다. 수렵장 운영에 필요한 인원을 채용한다. 수렵동물의 먹이를 위한 식물의 경작지를 조성하고 관리한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (조정) / 사람 (감독) / 사물 (수동조작),보통 작업,-,실내·외,-,-,-,-,[9029]기타 사육 종사원,[6139]기타 사육 관련 종사원,[R911]스포츠 서비스업,2017,-
수렵장작업원,수렵을 위한 동물 및 조류를 번식·사육·방사하고 수렵활동을 보조한다.,"수렵장에서 야생의 알을 수집하고 부화기를 사용하여 부화한다. 새장, 우리, 수렵장의 시설 및 장비를 수선하고 관리한다. 사육된 수렵동물을 수렵장으로 운반하여 방사한다. 엽총 등을 관리하고 엽견(사냥견)을 사육한다. 수렵인을 안내하여 수렵활동을 보조한다.",9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (수동조작),보통 작업,-,실외,-,-,-,-,[9029]기타 사육 종사원,[6139]기타 사육 관련 종사원,[R911]스포츠 서비스업,2017,-
수리시설감시원,농작물 재배에 필요한 농업용수를 원활하게 공급하기 위하여 용수 및 농업생산기반시설물을 효율적으로 관리·운영하기 위한 제반 업무를 지원한다.,"영농기(4월~9월)에 농업용수 관리 및 농업생산기반시설물(저수지, 양·배수장, 용·배수로, 취입보, 방조제 등)을 감시·관리 업무를 수행한다. (저수지) 급수계획에 따른 통수 및 통수량 조절, 저수량 측정 및 통보, 저수지 수면 내 불법어로 및 불법 경작 단속, 환경오염 방지 및 안전사고 예방을 위한 지도단속, 제당 누수여부 확인 등의 업무를 수행한다. (양·배수장) 급수계획에 따른 가동 및 노선별 통수량 조절, 양·배수장 설비 이상 유무 확인, 취입수조 부유물 제거, 도난, 화재, 동파 안전사고 방지조치 등의 업무를 수행한다. (용·배수로) 문비 조작, 통수 전·후 수로 점검 및 정비, 스크린, 분수문 등 장애물 제거, 유량 및 수위 측정 및 통보, 불법경작·부산물 적치 등 단속 등의 업무를 수행한다. (취입보) 보 취수문 및 배수문, 권양기 조작, 취입구 토사 및 부유장애물 제거, 안전사고 예방을 위한 지도단속 등의 업무를 수행한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (제어조작),가벼운 작업,"웅크림
손사용",실내·외,-,"수리시설관리원, 양·배수장 관리원, 수로관리원",,"전기산업기사, 전기공사산업기사",[8531]상·하수도 처리장치 조작원,[8810]상하수도 처리 장치 조작원,[A014]작물재배 및 축산 관련 서비스업,2022,수리시설감시원으로 통합
수면비행선박조종사,위그선(Wing-ln-Ground Effect Ship:수면비행선박)을 조종한다.,"출항하는 항구에 따라 항만청 또는 해양경찰청에 출항신고(행선지, 출항시간 및 도착예정시간, 항로 등을 유선, 온라인 및 직접 신고)를 한다. 항만청 또는 해양경찰청에서 날씨 등 출항통제기준에 따라 출항을 허가하면 해양관제에 따라 운항을 시작한다. 다른 나라로 운항하는 경우에는 국제운항선박의 입출항 절차에 따른다. 출항에 앞서 점검기준에 따라 엔진, 조종, 연료, 각종 계기의 이상 유무를 점검한다. 승선인원, 적재화물, 사용연료, 무게 등을 점검하고 안전하게 출항할 수 있도록 준비한다. 엔진을 시동하고 선체를 조종하여 출항한다. 선박의 이동이 빈번한 항구지역을 벗어나 지정된 이수구역으로 이동한다. 이수구역의 표식, 지표를 육안으로 확인하고 주변에 장애물이 있는지 확인한다. 바람이 부는 방향으로 선수를 돌리고(맞바람을 받아 더 쉽게 이수할 수 있도록) 속도를 빠르게 한다. 이수속도에 도달하여 이수한다. GPS 등 각종 항법장치를 이용하여 항로를 설정하고 해상관제의 통제를 받아 수면효과비행(날개 하면이 수면에 가까울수록 양력 극대화, 와류 감소되는 효과 양력을 이용하여 비행)을 한다. 레이더와 육안으로 장애물을 확인하면서 운항한다. 목적지에 도착(입항)한다. 위그선을 계류시키고 하선, 점검, 정비의뢰 및 다음 출항 준비를 한다.",14년 초과 ~ 16년 이하(대졸 정도),2년 초과 ~ 4년 이하,자료 (조정) / 사람 (말하기-신호) / 사물 (조작운전),가벼운 작업,"균형감각
손사용
시각",실내,다습,위그선(Wing ln Ground Effect Ship)조종사,-,수면비행선박조종사,"[6212]선장, 항해사 및 도선사",[2382]선장·항해사 및 도선사,[H529]기타 운송관련 서비스업,2013,-
수목관리원,"정원, 공원, 도로 주변의 관목을 가지치기하고 전정가위로 나무의 모양을 아름답게 만들고 관리한다.",성장을 촉진하기 위해 죽었거나 원치 않는 큰 가지를 자르고 나무를 다듬는다. 나무의 병충해 침입을 조사한다. 해충과 질병을 막기 위해 수동 및 기계식 분무기를 이용하여 관목과 나무에 농약을 분무한다. 성장을 촉진하기 위해 비료를 뿌린다. 나무의 성장특성을 조절하기 위하여 나무꼭대기를 덮거나 나뭇가지가 서로 겹치고 부딪히는 것을 방지하기 위해 다용도 줄을 사용하여 작업한다. 덤불과 잡초를 제거하기 위하여 제초제를 치거나 벌초기계를 사용하여 제거한다. 정원이나 공원에 나무를 심기도 한다.,9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (수동조작),보통 작업,-,실외,-,-,정원사,-,[9015]조경원,[6122]조경원,[N743]조경 관리 및 유지 서비스업,2017,-
수목전지원,"정원의 나무나 가로수 등에서 죽은 나무나 과도한 가지를 톱이나 갈고리, 전정가위, 수동가위 등을 사용하여 잘라낸다.","나무의 형상을 향상시켜 상품적 가치를 높이기 위하여 나무에 오르는 벨트, 사다리 등을 이용하여 나무에 올라가 죽은 가지 또는 주된 가지를 남기고 생지의 일부를 쳐준다. 강설량이 많은 지역은 나뭇가지가 눈에 의해 부러지는 것을 방지하기 위하여 가지치기를 한다. 풍해의 위험이 있는 해변가는 바람이 잘 통하도록 가지치기를 한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (수동조작),보통 작업,-,실내,-,가지치기원,-,-,[9015]조경원,[6122]조경원,[N743]조경 관리 및 유지 서비스업,2017,-
수목치료기술자,"나무의사의 처방전을 이해하고, 그에 따라 수목에 농약을 살포하거나, 가지치기 작업 등을 수행한다.","나무의사의 진단·처방에 따라 직접 수목의 병충해를 예방, 치료, 관리한다. 수목에 생육을 위해 가지를 자른다. 해충과 질병을 막기 위해 수동 및 기계식 분무기를 이용하여 수목에 농약을 분무한다. 상처를 통해서 각종 미생물의 침입을 방지하고, 상처를 치료해서 새살(상구조직) 형성을 촉진시켜 상처가 아물도록 하는 등 외과수술을 수행한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (정밀작업),보통 작업,"균형감각
웅크림
손사용
시각",실외,"대기환경미흡
위험내재",-,-,-,[1222]생명과학 시험원,[2131]생명과학 시험원,[M701]자연과학 및 공학 연구개발업,2022,-
수산공학연구원,"어업기술, 어구, 양식시설 및 어장시설 등을 공학적으로 연구하고 관련 장비나 시설 등을 개발한다.","연구대상 어류를 선정한다. 문헌조사나 사례조사를 통해 연구·개발계획을 수립한다. 모형을 설계·제작하고 수리모형을 통해 실험한다. 연구소 내 또는 바다에서 화류수조, 수중카메라 등을 설치·조립하고 장력계, 저항동력계, 6자 유도계 등을 사용하여 실험하고 분석한다. 그 외에 연구원(일반)이 수행하는 일반적인 업무를 수행한다.",16년 초과(대학원 이상),4년 초과 ~ 10년 이하,자료 (종합) / 사람 (말하기-신호) / 사물 (정밀작업),보통 작업,"균형감각
웅크림
손사용
시각",실내·외,다습,-,"연구분야에 따라 수산생물유전육종연구원, 수산생물생리번식연구원, 수산생물사육생산연구원, 수산생물병리연구원, 수산바이오자원활용연구원, 수산양식사료연구원, 수산양식시설자재연구원",-,[1221]생명과학 연구원,[2111]생명과학 연구원,[M701]자연과학 및 공학 연구개발업,2012,-
수산물원료처리원,수산물을 가공하고자 원료(어패류)를 세척하고 부위별로 절단한다.,"어패류 또는 해동(저온, 자연)된 어패류를 작업명세표의 규격을 확인한 후, 크기별로 선별한다. 패류는 껍질을 제거하고자 탈각공정으로 운반한다. 어류는 종류에 따라 지느러미, 꼬리, 머리를 칼이나 회전칼을 사용하여 절단하거나 필렛(Fillet:뼈를 제거하여 순살만 손질)작업을 한다. 비늘을 제거하고 배를 갈라 내장을 제거하기도 한다. 작업이 완료된 원료를 세척한다. 바구니나 수절대(구멍뚫린 금속판) 위에 올려 물기를 제거한다. 물기가 제거된 원료를 냉동팬에 넣고 동결시킨다. 동결시킨 원료를 회전칼을 사용하여 일정 크기로 절단한다. 절단한 생선을 소금물에 침지하거나, 절단한 원료를 포장공정으로 이송시킨다. 물호스를 사용하여 작업장 주위의 이물질을 제거한다.",9년 초과 ~ 12년 이하(고졸 정도),시범후 30일 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,-,실내,"대기환경미흡
저온
다습",-,-,-,[8729]기타 식품가공 종사원,[7109]기타 식품가공 관련 종사원,[C102]수산물 가공 및 저장 처리업,2016,-
수산물채취원,"간조 시에 갯벌에서 낫, 호미, 해조틀이, 갈고리 등을 사용하여 패류, 해조류 등을 채취한다.","낫, 호미, 해조틀이, 갈고리, 망태 등의 작업도구를 준비한다. 갯벌에 들어가 바지락, 대합, 꼬막 등의 패류 및 해조류를 채취하여 망태 또는 바구니에 담는다. 채취물을 판매하기 위하여 건조하거나 세척하고 분류한다.",6년 초과 ~ 9년 이하(중졸 정도),시범후 30일 이하,자료 (비교) / 사람 (관련없음) / 사물 (단순작업),힘든 작업,"균형감각
웅크림",실외,"위험내재
저온
다습",-,"패류채취원, 해조류채취원",-,[9050]농림어업 단순 종사원,[9910]농림·어업 관련 단순 종사원,[A031]어로 어업,2017,-
